Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
3302,Lowan (Western Victoria),12,12,5757,1,0.002084419
3303,South-West Coast (Western Victoria),14,14,6545,1,0.002139037
3304,Lowan (Western Victoria),12,186,5757,0.064516129,0.002084419
3304,South-West Coast (Western Victoria),174,186,6545,0.935483871,0.02658518
3305,South-West Coast (Western Victoria),1254,1254,6545,1,0.191596639
3309,Lowan (Western Victoria),4,4,5757,1,0.000694806
3310,Lowan (Western Victoria),11,11,5757,1,0.001910717
3311,Lowan (Western Victoria),114,114,5757,1,0.01980198
3312,Lowan (Western Victoria),36,36,5757,1,0.006253257
3314,Lowan (Western Victoria),31,31,5757,1,0.005384749
3315,Lowan (Western Victoria),98,98,5757,1,0.017022755
3317,Lowan (Western Victoria),7,7,5757,1,0.001215911
3318,Lowan (Western Victoria),101,101,5757,1,0.01754386
3319,Lowan (Western Victoria),19,19,5757,1,0.00330033
3321,Eureka (Western Victoria),30,35,6247,0.857142857,0.004802305
3321,Polwarth (Western Victoria),5,35,5312,0.142857143,0.000941265
3322,Polwarth (Western Victoria),9,9,5312,1,0.001694277
3324,Polwarth (Western Victoria),48,48,5312,1,0.009036145
3325,Polwarth (Western Victoria),28,28,5312,1,0.005271084
3328,Eureka (Western Victoria),38,38,6247,1,0.00608292
3329,Eureka (Western Victoria),12,12,6247,1,0.001920922
3330,Eureka (Western Victoria),8,8,6247,1,0.001280615
3331,Eureka (Western Victoria),3,246,6247,0.012195122,0.000480231
3331,Geelong (Western Victoria),243,246,9785,0.987804878,0.024833929
3332,Eureka (Western Victoria),32,32,6247,1,0.005122459
3333,Eureka (Western Victoria),40,40,6247,1,0.006403073
3334,Eureka (Western Victoria),20,20,6247,1,0.003201537
3335,Kororoit (Western Metropolitan),291,573,5908,0.507853403,0.049255247
3335,Melton (Western Victoria),260,573,7503,0.453752182,0.034652806
3335,Sydenham (Western Metropolitan),22,573,4039,0.038394415,0.005446893
3336,Kororoit (Western Metropolitan),450,948,5908,0.474683544,0.076167908
3336,Sydenham (Western Metropolitan),498,948,4039,0.525316456,0.123297846
3337,Melton (Western Victoria),3644,3644,7503,1,0.485672398
3338,Melton (Western Victoria),3572,3572,7503,1,0.476076236
3340,Eureka (Western Victoria),1849,1890,6247,0.978306878,0.295982071
3340,Lara (Western Victoria),10,1890,8531,0.005291005,0.001172196
3340,Macedon (Northern Victoria),15,1890,3185,0.007936508,0.004709576
3340,Melton (Western Victoria),16,1890,7503,0.008465608,0.00213248
3341,Eureka (Western Victoria),15,15,6247,1,0.002401153
3342,Eureka (Western Victoria),251,251,6247,1,0.040179286
3345,Eureka (Western Victoria),40,40,6247,1,0.006403073
3350,Eureka (Western Victoria),3520,8731,6247,0.40316115,0.563470466
3350,Ripon (Western Victoria),366,8731,4354,0.041919597,0.084060634
3350,Wendouree (Western Victoria),4845,8731,9710,0.554919253,0.498970134
3351,Eureka (Western Victoria),16,209,6247,0.076555024,0.002561229
3351,Lowan (Western Victoria),34,209,5757,0.162679426,0.005905854
3351,Ripon (Western Victoria),159,209,4354,0.76076555,0.036518144
3352,Eureka (Western Victoria),186,670,6247,0.27761194,0.029774292
3352,Ripon (Western Victoria),382,670,4354,0.570149254,0.087735416
3352,Wendouree (Western Victoria),102,670,9710,0.152238806,0.010504634
3355,Ripon (Western Victoria),88,2222,4354,0.03960396,0.0202113
3355,Wendouree (Western Victoria),2134,2222,9710,0.96039604,0.219773429
3356,Wendouree (Western Victoria),2339,2339,9710,1,0.240885685
3357,Eureka (Western Victoria),184,184,6247,1,0.029454138
3358,Wendouree (Western Victoria),290,290,9710,1,0.029866117
3360,Eureka (Western Victoria),3,44,6247,0.068181818,0.000480231
3360,Ripon (Western Victoria),41,44,4354,0.931818182,0.009416628
3361,Ripon (Western Victoria),32,32,4354,1,0.007349564
3363,Ripon (Western Victoria),256,256,4354,1,0.058796509
3364,Bendigo West (Northern Victoria),4,63,6746,0.063492063,0.000592944
3364,Ripon (Western Victoria),59,63,4354,0.936507937,0.013550758
3370,Ripon (Western Victoria),110,110,4354,1,0.025264125
3371,Ripon (Western Victoria),36,36,4354,1,0.008268259
3373,Ripon (Western Victoria),153,153,4354,1,0.035140101
3374,Lowan (Western Victoria),20,20,5757,1,0.003474032
3375,Ripon (Western Victoria),14,14,4354,1,0.003215434
3377,Lowan (Western Victoria),15,905,5757,0.016574586,0.002605524
3377,Ripon (Western Victoria),890,905,4354,0.983425414,0.204409738
3378,Lowan (Western Victoria),8,8,5757,1,0.001389613
3379,Lowan (Western Victoria),32,32,5757,1,0.005558451
3380,Lowan (Western Victoria),654,654,5757,1,0.113600834
3381,Lowan (Western Victoria),103,103,5757,1,0.017891263
3384,Lowan (Western Victoria),3,14,5757,0.214285714,0.000521105
3384,Ripon (Western Victoria),11,14,4354,0.785714286,0.002526412
3385,Lowan (Western Victoria),18,18,5757,1,0.003126628
3387,Lowan (Western Victoria),3,8,5757,0.375,0.000521105
3387,Ripon (Western Victoria),5,8,4354,0.625,0.001148369
3388,Lowan (Western Victoria),22,22,5757,1,0.003821435
3390,Lowan (Western Victoria),78,78,5757,1,0.013548723
3391,Lowan (Western Victoria),3,3,5757,1,0.000521105
3392,Lowan (Western Victoria),30,30,5757,1,0.005211047
3393,Lowan (Western Victoria),221,221,5757,1,0.038388049
3395,Mildura (Northern Victoria),23,23,7602,1,0.00302552
3396,Mildura (Northern Victoria),56,56,7602,1,0.007366483
3400,Lowan (Western Victoria),1950,1950,5757,1,0.338718082
3401,Lowan (Western Victoria),122,122,5757,1,0.021191593
3407,Lowan (Western Victoria),13,13,5757,1,0.002258121
3409,Lowan (Western Victoria),52,52,5757,1,0.009032482
3412,Lowan (Western Victoria),17,17,5757,1,0.002952927
3413,Lowan (Western Victoria),10,10,5757,1,0.001737016
3414,Lowan (Western Victoria),121,121,5757,1,0.021017891
3418,Lowan (Western Victoria),231,231,5757,1,0.040125065
3419,Lowan (Western Victoria),60,60,5757,1,0.010422095
3420,Lowan (Western Victoria),14,14,5757,1,0.002431822
3423,Lowan (Western Victoria),22,22,5757,1,0.003821435
3424,Lowan (Western Victoria),33,38,5757,0.868421053,0.005732152
3424,Mildura (Northern Victoria),5,38,7602,0.131578947,0.000657722
3427,Sunbury (Western Metropolitan),424,424,5078,1,0.08349744
3428,Sunbury (Western Metropolitan),20,20,5078,1,0.003938558
3429,Sunbury (Western Metropolitan),2914,2914,5078,1,0.573847972
3430,Macedon (Northern Victoria),16,16,3185,1,0.005023548
3431,Macedon (Northern Victoria),179,179,3185,1,0.056200942
3432,Macedon (Northern Victoria),5,5,3185,1,0.001569859
3433,Macedon (Northern Victoria),4,4,3185,1,0.001255887
3434,Macedon (Northern Victoria),233,233,3185,1,0.073155416
3435,Euroa (Northern Victoria),4,119,5174,0.033613445,0.000773096
3435,Macedon (Northern Victoria),115,119,3185,0.966386555,0.03610675
3437,Macedon (Northern Victoria),587,587,3185,1,0.184301413
3438,Macedon (Northern Victoria),85,85,3185,1,0.026687598
3440,Macedon (Northern Victoria),61,61,3185,1,0.019152276
3441,Macedon (Northern Victoria),36,36,3185,1,0.011302983
3442,Macedon (Northern Victoria),436,436,3185,1,0.13689168
3444,Euroa (Northern Victoria),22,695,5174,0.031654676,0.004252029
3444,Macedon (Northern Victoria),673,695,3185,0.968345324,0.211302983
3446,Macedon (Northern Victoria),40,40,3185,1,0.01255887
3447,Macedon (Northern Victoria),6,6,3185,1,0.00188383
3448,Macedon (Northern Victoria),22,22,3185,1,0.006907378
3450,Bendigo West (Northern Victoria),755,755,6746,1,0.111918174
3451,Bendigo West (Northern Victoria),270,285,6746,0.947368421,0.040023718
3451,Macedon (Northern Victoria),15,285,3185,0.052631579,0.004709576
3453,Bendigo East (Northern Victoria),8,69,6942,0.115942029,0.001152406
3453,Bendigo West (Northern Victoria),61,69,6746,0.884057971,0.009042395
3458,Macedon (Northern Victoria),101,101,3185,1,0.031711146
3460,Macedon (Northern Victoria),348,348,3185,1,0.109262166
3461,Macedon (Northern Victoria),202,202,3185,1,0.063422292
3462,Bendigo West (Northern Victoria),38,38,6746,1,0.005632968
3463,Bendigo West (Northern Victoria),99,105,6746,0.942857143,0.014675363
3463,Ripon (Western Victoria),6,105,4354,0.057142857,0.001378043
3464,Ripon (Western Victoria),56,56,4354,1,0.012861736
3465,Ripon (Western Victoria),1059,1059,4354,1,0.243224621
3467,Ripon (Western Victoria),95,95,4354,1,0.021819017
3468,Ripon (Western Victoria),12,12,4354,1,0.002756086
3469,Ripon (Western Victoria),5,5,4354,1,0.001148369
3472,Ripon (Western Victoria),89,89,4354,1,0.020440974
3475,Ripon (Western Victoria),8,8,4354,1,0.001837391
3477,Ripon (Western Victoria),15,15,4354,1,0.003445108
3478,Ripon (Western Victoria),222,222,4354,1,0.050987598
3480,Mildura (Northern Victoria),129,129,7602,1,0.016969219
3482,Mildura (Northern Victoria),5,5,7602,1,0.000657722
3483,Mildura (Northern Victoria),65,65,7602,1,0.008550381
3485,Mildura (Northern Victoria),9,9,7602,1,0.001183899
3487,Mildura (Northern Victoria),3,3,7602,1,0.000394633
3490,Mildura (Northern Victoria),109,109,7602,1,0.014338332
3491,Mildura (Northern Victoria),9,9,7602,1,0.001183899
3494,Mildura (Northern Victoria),96,96,7602,1,0.012628256
3496,Mildura (Northern Victoria),543,543,7602,1,0.071428571
3498,Mildura (Northern Victoria),359,359,7602,1,0.047224415
3500,Mildura (Northern Victoria),5036,5036,7602,1,0.662457248
3501,Mildura (Northern Victoria),72,72,7602,1,0.009471192
3505,Mildura (Northern Victoria),288,288,7602,1,0.037884767
3506,Mildura (Northern Victoria),4,4,7602,1,0.000526177
3507,Mildura (Northern Victoria),9,9,7602,1,0.001183899
3509,Mildura (Northern Victoria),6,6,7602,1,0.000789266
3512,Mildura (Northern Victoria),23,23,7602,1,0.00302552
3515,Bendigo West (Northern Victoria),83,83,6746,1,0.012303587
3516,Bendigo West (Northern Victoria),4,28,6746,0.142857143,0.000592944
3516,Ripon (Western Victoria),24,28,4354,0.857142857,0.005512173
3517,Bendigo East (Northern Victoria),17,82,6942,0.207317073,0.002448862
3517,Ripon (Western Victoria),65,82,4354,0.792682927,0.014928801
3518,Murray Plains (Northern Victoria),3,67,5863,0.044776119,0.000511683
3518,Ripon (Western Victoria),64,67,4354,0.955223881,0.014699127
3520,Ripon (Western Victoria),8,8,4354,1,0.001837391
3521,Euroa (Northern Victoria),10,10,5174,1,0.001932741
3522,Euroa (Northern Victoria),17,17,5174,1,0.003285659
3523,Euroa (Northern Victoria),217,217,5174,1,0.041940472
3525,Mildura (Northern Victoria),80,80,7602,1,0.010523546
3527,Mildura (Northern Victoria),44,44,7602,1,0.005787951
3529,Mildura (Northern Victoria),7,7,7602,1,0.00092081
3531,Mildura (Northern Victoria),15,15,7602,1,0.001973165
3533,Mildura (Northern Victoria),43,43,7602,1,0.005656406
3537,Murray Plains (Northern Victoria),53,53,5863,1,0.009039741
3540,Murray Plains (Northern Victoria),9,9,5863,1,0.00153505
3542,Murray Plains (Northern Victoria),5,5,5863,1,0.000852806
3544,Murray Plains (Northern Victoria),16,16,5863,1,0.002728978
3546,Mildura (Northern Victoria),24,24,7602,1,0.003157064
3549,Mildura (Northern Victoria),485,485,7602,1,0.063799
3550,Bendigo East (Northern Victoria),4122,6574,6942,0.627015516,0.59377701
3550,Bendigo West (Northern Victoria),2452,6574,6746,0.372984484,0.363474652
3551,Bendigo East (Northern Victoria),1261,1454,6942,0.867262724,0.18164794
3551,Bendigo West (Northern Victoria),160,1454,6746,0.110041265,0.023717759
3551,Euroa (Northern Victoria),13,1454,5174,0.008940853,0.002512563
3551,Ripon (Western Victoria),20,1454,4354,0.013755158,0.004593477
3555,Bendigo East (Northern Victoria),168,2650,6942,0.063396226,0.024200519
3555,Bendigo West (Northern Victoria),2482,2650,6746,0.936603774,0.367921731
3556,Bendigo East (Northern Victoria),1242,1584,6942,0.784090909,0.178910977
3556,Bendigo West (Northern Victoria),338,1584,6746,0.213383838,0.050103765
3556,Ripon (Western Victoria),4,1584,4354,0.002525253,0.000918695
3557,Bendigo East (Northern Victoria),25,30,6942,0.833333333,0.003601268
3557,Euroa (Northern Victoria),5,30,5174,0.166666667,0.00096637
3558,Bendigo East (Northern Victoria),69,72,6942,0.958333333,0.009939499
3558,Euroa (Northern Victoria),3,72,5174,0.041666667,0.000579822
3559,Euroa (Northern Victoria),24,24,5174,1,0.004638578
3561,Murray Plains (Northern Victoria),326,326,5863,1,0.055602934
3562,Murray Plains (Northern Victoria),12,12,5863,1,0.002046734
3563,Murray Plains (Northern Victoria),55,55,5863,1,0.009380863
3564,Murray Plains (Northern Victoria),1776,1776,5863,1,0.302916596
3565,Murray Plains (Northern Victoria),9,9,5863,1,0.00153505
3566,Murray Plains (Northern Victoria),34,34,5863,1,0.005799079
3567,Murray Plains (Northern Victoria),47,47,5863,1,0.008016374
3568,Murray Plains (Northern Victoria),217,217,5863,1,0.037011769
3570,Bendigo East (Northern Victoria),15,15,6942,1,0.002160761
3571,Bendigo East (Northern Victoria),15,15,6942,1,0.002160761
3572,Murray Plains (Northern Victoria),5,5,5863,1,0.000852806
3573,Murray Plains (Northern Victoria),13,13,5863,1,0.002217295
3575,Murray Plains (Northern Victoria),71,71,5863,1,0.012109841
3579,Murray Plains (Northern Victoria),458,458,5863,1,0.078117005
3580,Murray Plains (Northern Victoria),55,55,5863,1,0.009380863
3581,Murray Plains (Northern Victoria),8,8,5863,1,0.001364489
3583,Murray Plains (Northern Victoria),3,3,5863,1,0.000511683
3584,Murray Plains (Northern Victoria),71,71,5863,1,0.012109841
3585,Murray Plains (Northern Victoria),1435,1435,5863,1,0.244755245
3586,Murray Plains (Northern Victoria),42,42,5863,1,0.007163568
3588,Murray Plains (Northern Victoria),10,10,5863,1,0.001705611
3589,Murray Plains (Northern Victoria),26,26,5863,1,0.00443459
3590,Murray Plains (Northern Victoria),19,19,5863,1,0.003240662
3591,Murray Plains (Northern Victoria),3,3,5863,1,0.000511683
3594,Murray Plains (Northern Victoria),55,55,5863,1,0.009380863
3595,Murray Plains (Northern Victoria),53,53,5863,1,0.009039741
3596,Murray Plains (Northern Victoria),7,7,5863,1,0.001193928
3597,Mildura (Northern Victoria),46,46,7602,1,0.006051039
3599,Mildura (Northern Victoria),9,9,7602,1,0.001183899
3607,Euroa (Northern Victoria),3,3,5174,1,0.000579822
3608,Euroa (Northern Victoria),255,255,5174,1,0.049284886
3610,Euroa (Northern Victoria),108,108,5174,1,0.020873599
3612,Euroa (Northern Victoria),95,95,5174,1,0.018361036
3614,Euroa (Northern Victoria),8,30,5174,0.266666667,0.001546193
3614,Shepparton (Northern Victoria),22,30,7557,0.733333333,0.002911208
3616,Euroa (Northern Victoria),24,425,5174,0.056470588,0.004638578
3616,Murray Plains (Northern Victoria),3,425,5863,0.007058824,0.000511683
3616,Shepparton (Northern Victoria),398,425,7557,0.936470588,0.052666402
3617,Euroa (Northern Victoria),3,3,5174,1,0.000579822
3618,Euroa (Northern Victoria),51,51,5174,1,0.009856977
3620,Euroa (Northern Victoria),6,748,5174,0.00802139,0.001159644
3620,Murray Plains (Northern Victoria),742,748,5863,0.99197861,0.12655637
3621,Murray Plains (Northern Victoria),186,186,5863,1,0.031724373
3622,Murray Plains (Northern Victoria),17,17,5863,1,0.002899539
3623,Euroa (Northern Victoria),55,55,5174,1,0.010630073
3624,Euroa (Northern Victoria),41,41,5174,1,0.007924237
3629,Murray Plains (Northern Victoria),19,1096,5863,0.017335766,0.003240662
3629,Shepparton (Northern Victoria),1077,1096,7557,0.982664234,0.142516872
3630,Shepparton (Northern Victoria),4553,4553,7557,1,0.60248776
3631,Euroa (Northern Victoria),8,638,5174,0.012539185,0.001546193
3631,Shepparton (Northern Victoria),630,638,7557,0.987460815,0.083366415
3633,Shepparton (Northern Victoria),29,29,7557,1,0.003837502
3634,Ovens Valley (Northern Victoria),6,58,5618,0.103448276,0.001067996
3634,Shepparton (Northern Victoria),52,58,7557,0.896551724,0.006881037
3635,Shepparton (Northern Victoria),21,21,7557,1,0.002778881
3636,Ovens Valley (Northern Victoria),35,453,5618,0.077262693,0.006229975
3636,Shepparton (Northern Victoria),418,453,7557,0.922737307,0.055312955
3637,Shepparton (Northern Victoria),24,24,7557,1,0.003175863
3638,Shepparton (Northern Victoria),159,159,7557,1,0.021040095
3639,Shepparton (Northern Victoria),22,22,7557,1,0.002911208
3640,Ovens Valley (Northern Victoria),3,54,5618,0.055555556,0.000533998
3640,Shepparton (Northern Victoria),51,54,7557,0.944444444,0.00674871
3641,Shepparton (Northern Victoria),75,75,7557,1,0.009924573
3644,Murray,168,956,8334,0.175732218,0.020158387
3644,Ovens Valley (Northern Victoria),788,956,5618,0.824267782,0.140263439
3646,Ovens Valley (Northern Victoria),9,30,5618,0.3,0.001601994
3646,Shepparton (Northern Victoria),21,30,7557,0.7,0.002778881
3647,Shepparton (Northern Victoria),5,5,7557,1,0.000661638
3649,Ovens Valley (Northern Victoria),24,24,5618,1,0.004271983
3658,Eildon (Northern Victoria),8,362,3286,0.022099448,0.002434571
3658,Euroa (Northern Victoria),354,362,5174,0.977900552,0.068419018
3659,Euroa (Northern Victoria),32,32,5174,1,0.00618477
3660,Eildon (Northern Victoria),6,925,3286,0.006486486,0.001825928
3660,Euroa (Northern Victoria),919,925,5174,0.993513514,0.177618864
3662,Euroa (Northern Victoria),233,233,5174,1,0.045032857
3663,Euroa (Northern Victoria),12,12,5174,1,0.002319289
3664,Euroa (Northern Victoria),75,75,5174,1,0.014495555
3665,Euroa (Northern Victoria),7,7,5174,1,0.001352918
3666,Euroa (Northern Victoria),410,410,5174,1,0.079242366
3669,Euroa (Northern Victoria),85,85,5174,1,0.016428295
3670,Euroa (Northern Victoria),27,27,5174,1,0.0052184
3672,Euroa (Northern Victoria),1221,1221,5174,1,0.23598763
3673,Euroa (Northern Victoria),63,63,5174,1,0.012176266
3675,Euroa (Northern Victoria),7,53,5174,0.132075472,0.001352918
3675,Ovens Valley (Northern Victoria),46,53,5618,0.867924528,0.008187967
3677,Ovens Valley (Northern Victoria),2297,2297,5618,1,0.408864365
3678,Ovens Valley (Northern Victoria),203,203,5618,1,0.036133855
3682,Benambra (Northern Victoria),4,18,6791,0.222222222,0.000589015
3682,Ovens Valley (Northern Victoria),14,18,5618,0.777777778,0.00249199
3683,Benambra (Northern Victoria),91,91,6791,1,0.013400088
3685,Benambra (Northern Victoria),220,223,6791,0.986547085,0.032395818
3685,Ovens Valley (Northern Victoria),3,223,5618,0.013452915,0.000533998
3687,Benambra (Northern Victoria),67,67,6791,1,0.009865999
3688,Benambra (Northern Victoria),43,43,6791,1,0.00633191
3690,Benambra (Northern Victoria),4961,4961,6791,1,0.730525696
3691,Albury,7,612,9635,0.011437908,0.000726518
3691,Benambra (Northern Victoria),575,612,6791,0.939542484,0.084670888
3691,Ovens Valley (Northern Victoria),30,612,5618,0.049019608,0.005339979
3695,Benambra (Northern Victoria),14,14,6791,1,0.002061552
