Postcode,SA4,Rented Households,Postcode Totals,SA4 Totals,Postcode Fraction,SA4 Fraction,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21
2161,Sydney - Parramatta,4362.0,4362.0,72706.0,1.0,0.059995048551701374,125,Sydney - Parramatta,Greater Sydney,New South Wales
2162,Sydney - Parramatta,2225.0,2225.0,72706.0,1.0,0.030602701290127363,125,Sydney - Parramatta,Greater Sydney,New South Wales
2163,Sydney - Inner South West,788.0,1723.0,74755.0,0.457341845618108,0.010541100929703699,119,Sydney - Inner South West,Greater Sydney,New South Wales
2163,Sydney - Parramatta,935.0,1723.0,72706.0,0.542658154381892,0.012860011553379364,125,Sydney - Parramatta,Greater Sydney,New South Wales
2164,Sydney - Parramatta,109.0,2362.0,72706.0,0.04614733276883996,0.0014991885126399472,125,Sydney - Parramatta,Greater Sydney,New South Wales
2164,Sydney - South West,2253.0,2362.0,50018.0,0.95385266723116,0.04504378423767444,127,Sydney - South West,Greater Sydney,New South Wales
2165,Sydney - Parramatta,674.0,6491.0,72706.0,0.10383608072716069,0.009270211536874537,125,Sydney - Parramatta,Greater Sydney,New South Wales
2165,Sydney - South West,5817.0,6491.0,50018.0,0.8961639192728393,0.116298132672238,127,Sydney - South West,Greater Sydney,New South Wales
2166,Sydney - South West,6658.0,6658.0,50018.0,1.0,0.13311207965132552,127,Sydney - South West,Greater Sydney,New South Wales
2167,Sydney - Outer South West,1094.0,1094.0,27349.0,1.0,0.0400014625763282,123,Sydney - Outer South West,Greater Sydney,New South Wales
2168,Sydney - South West,5142.0,5142.0,50018.0,1.0,0.10280299092326763,127,Sydney - South West,Greater Sydney,New South Wales
2170,Sydney - South West,14748.0,14748.0,50018.0,1.0,0.2948538526130593,127,Sydney - South West,Greater Sydney,New South Wales
2171,Sydney - South West,2010.0,2010.0,50018.0,1.0,0.040185533208045104,127,Sydney - South West,Greater Sydney,New South Wales
2172,Sydney - South West,143.0,143.0,50018.0,1.0,0.002858970770522612,127,Sydney - South West,Greater Sydney,New South Wales
2173,Sydney - South West,1330.0,1330.0,50018.0,1.0,0.026590427446119398,127,Sydney - South West,Greater Sydney,New South Wales
2174,Sydney - South West,1074.0,1074.0,50018.0,1.0,0.02147226998280619,127,Sydney - South West,Greater Sydney,New South Wales
2175,Sydney - South West,89.0,89.0,50018.0,1.0,0.0017793594306049821,127,Sydney - South West,Greater Sydney,New South Wales
2176,Sydney - South West,3779.0,3779.0,50018.0,1.0,0.07555280099164301,127,Sydney - South West,Greater Sydney,New South Wales
2177,Sydney - South West,1656.0,1656.0,50018.0,1.0,0.03310808109080731,127,Sydney - South West,Greater Sydney,New South Wales
2178,Sydney - South West,225.0,225.0,50018.0,1.0,0.004498380582990124,127,Sydney - South West,Greater Sydney,New South Wales
2179,Sydney - South West,1258.0,1258.0,50018.0,1.0,0.02515094565956256,127,Sydney - South West,Greater Sydney,New South Wales
2190,Sydney - Inner South West,2429.0,2429.0,74755.0,1.0,0.03249280984549528,119,Sydney - Inner South West,Greater Sydney,New South Wales
2191,Sydney - Inner South West,667.0,667.0,74755.0,1.0,0.00892248010166544,119,Sydney - Inner South West,Greater Sydney,New South Wales
2192,Sydney - Inner South West,2064.0,2064.0,74755.0,1.0,0.02761019329810715,119,Sydney - Inner South West,Greater Sydney,New South Wales
2193,Sydney - Inner South West,817.0,2524.0,74755.0,0.32369255150554677,0.010929034847167413,119,Sydney - Inner South West,Greater Sydney,New South Wales
2193,Sydney - Inner West,1707.0,2524.0,49176.0,0.6763074484944532,0.03471205466081015,120,Sydney - Inner West,Greater Sydney,New South Wales
2194,Sydney - Inner South West,4822.0,4822.0,74755.0,1.0,0.0645040465520701,119,Sydney - Inner South West,Greater Sydney,New South Wales
2195,Sydney - Inner South West,4578.0,4578.0,74755.0,1.0,0.061240050832720216,119,Sydney - Inner South West,Greater Sydney,New South Wales
2196,Sydney - Inner South West,3566.0,3566.0,74755.0,1.0,0.047702494816400244,119,Sydney - Inner South West,Greater Sydney,New South Wales
2197,Sydney - Inner South West,902.0,917.0,74755.0,0.9836423118865867,0.012066082536285199,119,Sydney - Inner South West,Greater Sydney,New South Wales
2197,Sydney - Parramatta,15.0,917.0,72706.0,0.016357688113413305,0.00020631034577613951,125,Sydney - Parramatta,Greater Sydney,New South Wales
2198,Sydney - Inner South West,526.0,526.0,74755.0,1.0,0.007036318640893585,119,Sydney - Inner South West,Greater Sydney,New South Wales
2199,Sydney - Inner South West,2154.0,2154.0,74755.0,1.0,0.028814126145408334,119,Sydney - Inner South West,Greater Sydney,New South Wales
2200,Sydney - Inner South West,6579.0,6579.0,74755.0,1.0,0.08800749113771654,119,Sydney - Inner South West,Greater Sydney,New South Wales
2203,Sydney - Inner West,2782.0,2782.0,49176.0,1.0,0.05657231169676265,120,Sydney - Inner West,Greater Sydney,New South Wales
2204,Sydney - City and Inner South,4983.0,4983.0,86381.0,1.0,0.05768629675507345,117,Sydney - City and Inner South,Greater Sydney,New South Wales
2205,Sydney - Inner South West,4945.0,4945.0,74755.0,1.0,0.06614942144338172,119,Sydney - Inner South West,Greater Sydney,New South Wales
2206,Sydney - Inner South West,1408.0,1408.0,74755.0,1.0,0.01883486054444519,119,Sydney - Inner South West,Greater Sydney,New South Wales
2207,Sydney - Inner South West,2377.0,2377.0,74755.0,1.0,0.03179720420038793,119,Sydney - Inner South West,Greater Sydney,New South Wales
2208,Sydney - Inner South West,1116.0,1116.0,74755.0,1.0,0.01492876730653468,119,Sydney - Inner South West,Greater Sydney,New South Wales
2209,Sydney - Inner South West,1920.0,1920.0,74755.0,1.0,0.025683900742425256,119,Sydney - Inner South West,Greater Sydney,New South Wales
2210,Sydney - Inner South West,4020.0,4020.0,74755.0,1.0,0.05377566717945288,119,Sydney - Inner South West,Greater Sydney,New South Wales
2211,Sydney - Inner South West,1736.0,1736.0,74755.0,1.0,0.02322252692127617,119,Sydney - Inner South West,Greater Sydney,New South Wales
2212,Sydney - Inner South West,1920.0,1920.0,74755.0,1.0,0.025683900742425256,119,Sydney - Inner South West,Greater Sydney,New South Wales
2213,Sydney - Inner South West,2061.0,2061.0,74755.0,1.0,0.02757006220319711,119,Sydney - Inner South West,Greater Sydney,New South Wales
2214,Sydney - Inner South West,142.0,142.0,74755.0,1.0,0.0018995384924085346,119,Sydney - Inner South West,Greater Sydney,New South Wales
2216,Sydney - Inner South West,4485.0,4485.0,74755.0,1.0,0.059995986890508994,119,Sydney - Inner South West,Greater Sydney,New South Wales
2217,Sydney - Inner South West,4271.0,4271.0,74755.0,1.0,0.057133302120259515,119,Sydney - Inner South West,Greater Sydney,New South Wales
2218,Sydney - Inner South West,2375.0,2375.0,74755.0,1.0,0.031770450137114575,119,Sydney - Inner South West,Greater Sydney,New South Wales
2219,Sydney - Inner South West,1521.0,1521.0,74755.0,1.0,0.020346465119390006,119,Sydney - Inner South West,Greater Sydney,New South Wales
2220,Sydney - Inner South West,5158.0,5158.0,74755.0,1.0,0.06899872918199451,119,Sydney - Inner South West,Greater Sydney,New South Wales
2221,Sydney - Inner South West,1017.0,1017.0,74755.0,1.0,0.013604441174503377,119,Sydney - Inner South West,Greater Sydney,New South Wales
2222,Sydney - Inner South West,1697.0,1697.0,74755.0,1.0,0.022700822687445655,119,Sydney - Inner South West,Greater Sydney,New South Wales
2223,Sydney - Inner South West,2221.0,2221.0,74755.0,1.0,0.02971038726506588,119,Sydney - Inner South West,Greater Sydney,New South Wales
2224,Sydney - Sutherland,989.0,989.0,18671.0,1.0,0.05296984628568368,128,Sydney - Sutherland,Greater Sydney,New South Wales
2225,Sydney - Sutherland,147.0,147.0,18671.0,1.0,0.007873172299287665,128,Sydney - Sutherland,Greater Sydney,New South Wales
2226,Sydney - Sutherland,912.0,912.0,18671.0,1.0,0.04884580365272347,128,Sydney - Sutherland,Greater Sydney,New South Wales
2227,Sydney - Sutherland,1217.0,1217.0,18671.0,1.0,0.06518129719886455,128,Sydney - Sutherland,Greater Sydney,New South Wales
2228,Sydney - Sutherland,2505.0,2505.0,18671.0,1.0,0.13416528305928982,128,Sydney - Sutherland,Greater Sydney,New South Wales
2229,Sydney - Sutherland,2670.0,2670.0,18671.0,1.0,0.14300251727277596,128,Sydney - Sutherland,Greater Sydney,New South Wales
2230,Sydney - Sutherland,4189.0,4189.0,18671.0,1.0,0.22435863103208184,128,Sydney - Sutherland,Greater Sydney,New South Wales
2231,Sydney - Sutherland,133.0,133.0,18671.0,1.0,0.0071233463660221735,128,Sydney - Sutherland,Greater Sydney,New South Wales
2232,Sydney - Sutherland,3785.0,3785.0,18671.0,1.0,0.20272079695784906,128,Sydney - Sutherland,Greater Sydney,New South Wales
2233,Sydney - Sutherland,1177.0,1177.0,18671.0,1.0,0.06303893738953457,128,Sydney - Sutherland,Greater Sydney,New South Wales
2234,Sydney - Sutherland,947.0,947.0,18671.0,1.0,0.05072036848588721,128,Sydney - Sutherland,Greater Sydney,New South Wales
2250,Central Coast,8172.0,8175.0,36532.0,0.9996330275229358,0.2236942954122413,102,Central Coast,Greater Sydney,New South Wales
2250,Hunter Valley exc Newcastle,3.0,8175.0,29168.0,0.0003669724770642202,0.00010285244103126714,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2251,Central Coast,2115.0,2115.0,36532.0,1.0,0.057894448702507394,102,Central Coast,Greater Sydney,New South Wales
2256,Central Coast,2298.0,2298.0,36532.0,1.0,0.06290375561151867,102,Central Coast,Greater Sydney,New South Wales
2257,Central Coast,3754.0,3754.0,36532.0,1.0,0.10275922478922589,102,Central Coast,Greater Sydney,New South Wales
2258,Central Coast,370.0,370.0,36532.0,1.0,0.01012810686521406,102,Central Coast,Greater Sydney,New South Wales
2259,Central Coast,5955.0,6146.0,36532.0,0.9689228766677513,0.1630077740063506,102,Central Coast,Greater Sydney,New South Wales
2259,Newcastle and Lake Macquarie,191.0,6146.0,44203.0,0.031077123332248616,0.004320973689568582,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2260,Central Coast,1883.0,1883.0,36532.0,1.0,0.0515438519654002,102,Central Coast,Greater Sydney,New South Wales
2261,Central Coast,6158.0,6158.0,36532.0,1.0,0.16856454615131938,102,Central Coast,Greater Sydney,New South Wales
2262,Central Coast,2208.0,2208.0,36532.0,1.0,0.060440162049709846,102,Central Coast,Greater Sydney,New South Wales
2263,Central Coast,3539.0,3539.0,36532.0,1.0,0.09687397350268258,102,Central Coast,Greater Sydney,New South Wales
2264,Newcastle and Lake Macquarie,1630.0,1630.0,44203.0,1.0,0.03687532520417166,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2265,Newcastle and Lake Macquarie,554.0,554.0,44203.0,1.0,0.012533085989638712,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2267,Newcastle and Lake Macquarie,253.0,253.0,44203.0,1.0,0.005723593421261,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2278,Newcastle and Lake Macquarie,99.0,99.0,44203.0,1.0,0.0022396669909282175,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2280,Newcastle and Lake Macquarie,2320.0,2320.0,44203.0,1.0,0.05248512544397439,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2281,Newcastle and Lake Macquarie,1314.0,1314.0,44203.0,1.0,0.029726489152319978,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2282,Newcastle and Lake Macquarie,1086.0,1086.0,44203.0,1.0,0.0245684682035156,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2283,Newcastle and Lake Macquarie,2203.0,2203.0,44203.0,1.0,0.049838246272877404,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2284,Newcastle and Lake Macquarie,1258.0,1258.0,44203.0,1.0,0.028459606814017147,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2285,Newcastle and Lake Macquarie,3056.0,3056.0,44203.0,1.0,0.0691355790330973,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2286,Newcastle and Lake Macquarie,288.0,288.0,44203.0,1.0,0.0065153948827002695,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2287,Newcastle and Lake Macquarie,4503.0,4503.0,44203.0,1.0,0.1018709137388865,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2289,Newcastle and Lake Macquarie,1859.0,1859.0,44203.0,1.0,0.04205596905187431,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2290,Newcastle and Lake Macquarie,3242.0,3242.0,44203.0,1.0,0.07334343822817456,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2291,Newcastle and Lake Macquarie,1726.0,1726.0,44203.0,1.0,0.039047123498405084,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2292,Newcastle and Lake Macquarie,441.0,441.0,44203.0,1.0,0.009976698414134788,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2293,Newcastle and Lake Macquarie,671.0,671.0,44203.0,1.0,0.015179965160735697,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2294,Newcastle and Lake Macquarie,395.0,395.0,44203.0,1.0,0.008936045064814605,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2295,Newcastle and Lake Macquarie,883.0,883.0,44203.0,1.0,0.01997601972716784,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2296,Newcastle and Lake Macquarie,430.0,430.0,44203.0,1.0,0.009727846526253874,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2297,Newcastle and Lake Macquarie,234.0,234.0,44203.0,1.0,0.0052937583421939684,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2298,Newcastle and Lake Macquarie,1680.0,1680.0,44203.0,1.0,0.038006470149084905,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2299,Newcastle and Lake Macquarie,2035.0,2035.0,44203.0,1.0,0.046037599257968916,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2300,Newcastle and Lake Macquarie,3122.0,3122.0,44203.0,1.0,0.07062869036038277,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2302,Newcastle and Lake Macquarie,402.0,402.0,44203.0,1.0,0.009094405357102459,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2303,Newcastle and Lake Macquarie,1669.0,1669.0,44203.0,1.0,0.03775761826120399,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2304,Newcastle and Lake Macquarie,2561.0,2561.0,44203.0,1.0,0.05793724407845621,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2305,Newcastle and Lake Macquarie,1377.0,1377.0,44203.0,1.0,0.031151731782910662,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2306,Newcastle and Lake Macquarie,1035.0,1035.0,44203.0,1.0,0.023414700359704093,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2307,Newcastle and Lake Macquarie,679.0,679.0,44203.0,1.0,0.015360948351921816,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2311,Hunter Valley exc Newcastle,50.0,50.0,29168.0,1.0,0.001714207350521119,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2312,Mid North Coast,76.0,76.0,22890.0,1.0,0.0033202271734381825,108,Mid North Coast,Rest of NSW,New South Wales
2315,Hunter Valley exc Newcastle,1718.0,1718.0,29168.0,1.0,0.05890016456390565,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2316,Hunter Valley exc Newcastle,433.0,433.0,29168.0,1.0,0.01484503565551289,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2317,Hunter Valley exc Newcastle,645.0,645.0,29168.0,1.0,0.022113274821722435,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2318,Hunter Valley exc Newcastle,893.0,897.0,29168.0,0.9955406911928651,0.030615743280307185,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2318,Newcastle and Lake Macquarie,4.0,897.0,44203.0,0.004459308807134894,9.04915955930593e-05,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2319,Hunter Valley exc Newcastle,737.0,737.0,29168.0,1.0,0.025267416346681296,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2320,Hunter Valley exc Newcastle,3707.0,3707.0,29168.0,1.0,0.12709133296763578,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2321,Hunter Valley exc Newcastle,1785.0,1785.0,29168.0,1.0,0.06119720241360395,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2322,Hunter Valley exc Newcastle,1588.0,2564.0,29168.0,0.6193447737909517,0.05444322545255074,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2322,Newcastle and Lake Macquarie,976.0,2564.0,44203.0,0.38065522620904835,0.022079949324706468,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2323,Hunter Valley exc Newcastle,3222.0,3249.0,29168.0,0.9916897506925207,0.11046352166758092,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2323,Newcastle and Lake Macquarie,27.0,3249.0,44203.0,0.008310249307479225,0.0006108182702531502,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales
2324,Hunter Valley exc Newcastle,2809.0,2818.0,29168.0,0.9968062455642299,0.09630416895227646,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2324,Mid North Coast,9.0,2818.0,22890.0,0.00319375443577005,0.00039318479685452164,108,Mid North Coast,Rest of NSW,New South Wales
2325,Hunter Valley exc Newcastle,3108.0,3108.0,29168.0,1.0,0.10655512890839276,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2326,Hunter Valley exc Newcastle,587.0,587.0,29168.0,1.0,0.02012479429511794,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2327,Hunter Valley exc Newcastle,989.0,989.0,29168.0,1.0,0.033907021393307736,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2328,Hunter Valley exc Newcastle,229.0,229.0,29168.0,1.0,0.007851069665386725,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2329,Central West,5.0,188.0,21925.0,0.026595744680851064,0.00022805017103762827,103,Central West,Rest of NSW,New South Wales
2329,Hunter Valley exc Newcastle,183.0,188.0,29168.0,0.973404255319149,0.006273998902907296,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2330,Hunter Valley exc Newcastle,2083.0,2083.0,29168.0,1.0,0.07141387822270982,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2333,Hunter Valley exc Newcastle,1919.0,1919.0,29168.0,1.0,0.06579127811300055,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2334,Hunter Valley exc Newcastle,233.0,233.0,29168.0,1.0,0.007988206253428415,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2335,Hunter Valley exc Newcastle,655.0,655.0,29168.0,1.0,0.022456116291826658,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2336,Hunter Valley exc Newcastle,238.0,238.0,29168.0,1.0,0.008159626988480526,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2337,Hunter Valley exc Newcastle,835.0,835.0,29168.0,1.0,0.028627262753702688,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2338,Hunter Valley exc Newcastle,114.0,120.0,29168.0,0.95,0.003908392759188152,106,Hunter Valley exc Newcastle,Rest of NSW,New South Wales
2338,New England and North West,6.0,120.0,20555.0,0.05,0.0002918997810751642,110,New England and North West,Rest of NSW,New South Wales
2339,New England and North West,45.0,45.0,20555.0,1.0,0.0021892483580637314,110,New England and North West,Rest of NSW,New South Wales
2340,New England and North West,6634.0,6634.0,20555.0,1.0,0.3227438579421065,110,New England and North West,Rest of NSW,New South Wales
2341,New England and North West,150.0,150.0,20555.0,1.0,0.0072974945268791044,110,New England and North West,Rest of NSW,New South Wales
