,Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
385,2207,Kogarah,1793.0,2384.0,12900.0,0.7520973154362416,0.13899224806201552
687,2207,Rockdale,591.0,2384.0,13783.0,0.24790268456375839,0.04287890880069651
157,2208,Canterbury,498.0,1116.0,13972.0,0.44623655913978494,0.03564271399942743
386,2208,Kogarah,618.0,1116.0,12900.0,0.553763440860215,0.04790697674418604
53,2209,Bankstown,98.0,1915.0,12275.0,0.05117493472584857,0.007983706720977597
158,2209,Canterbury,56.0,1915.0,13972.0,0.029242819843342035,0.004008016032064128
387,2209,Kogarah,301.0,1915.0,12900.0,0.15718015665796345,0.023333333333333334
596,2209,Oatley,1460.0,1915.0,9660.0,0.762402088772846,0.15113871635610765
54,2210,Bankstown,126.0,4026.0,12275.0,0.03129657228017884,0.010264765784114054
597,2210,Oatley,3900.0,4026.0,9660.0,0.9687034277198212,0.40372670807453415
280,2211,East Hills,1736.0,1736.0,8060.0,1.0,0.2153846153846154
281,2212,East Hills,1920.0,1920.0,8060.0,1.0,0.23821339950372208
282,2213,East Hills,2061.0,2061.0,8060.0,1.0,0.25570719602977665
283,2214,East Hills,142.0,142.0,8060.0,1.0,0.01761786600496278
688,2216,Rockdale,4485.0,4485.0,13783.0,1.0,0.3254008561271131
388,2217,Kogarah,2030.0,4271.0,12900.0,0.47529852493561225,0.1573643410852713
689,2217,Rockdale,2241.0,4271.0,13783.0,0.5247014750643877,0.1625915983457883
389,2218,Kogarah,2375.0,2375.0,12900.0,1.0,0.18410852713178294
690,2219,Rockdale,1521.0,1521.0,13783.0,1.0,0.11035333381702096
390,2220,Kogarah,5014.0,5154.0,12900.0,0.972836631742336,0.38868217054263565
598,2220,Oatley,140.0,5154.0,9660.0,0.02716336825766395,0.014492753623188406
391,2221,Kogarah,750.0,1012.0,12900.0,0.741106719367589,0.05813953488372093
599,2221,Oatley,262.0,1012.0,9660.0,0.25889328063241107,0.027122153209109733
392,2222,Kogarah,19.0,1696.0,12900.0,0.011202830188679245,0.0014728682170542635
600,2222,Oatley,1677.0,1696.0,9660.0,0.9887971698113207,0.17360248447204968
601,2223,Oatley,2221.0,2221.0,9660.0,1.0,0.22991718426501034
471,2224,Miranda,989.0,989.0,7046.0,1.0,0.14036332671019017
472,2225,Miranda,147.0,147.0,7046.0,1.0,0.020862900936701675
473,2226,Miranda,912.0,912.0,7046.0,1.0,0.1294351405052512
243,2227,Cronulla,291.0,1215.0,7123.0,0.23950617283950618,0.04085357293275305
474,2227,Miranda,924.0,1215.0,7046.0,0.7604938271604939,0.13113823445926767
244,2228,Cronulla,203.0,2501.0,7123.0,0.08116753298680528,0.028499227853432542
475,2228,Miranda,2298.0,2501.0,7046.0,0.9188324670131948,0.3261424921941527
245,2229,Cronulla,2138.0,2669.0,7123.0,0.8010490820532035,0.3001544293134915
476,2229,Miranda,531.0,2669.0,7046.0,0.19895091794679656,0.0753619074652285
246,2230,Cronulla,4018.0,4190.0,7123.0,0.9589498806682577,0.5640881650989752
333,2230,Heathcote,172.0,4190.0,5715.0,0.04105011933174224,0.03009623797025372
247,2231,Cronulla,133.0,133.0,7123.0,1.0,0.018671907903973044
248,2232,Cronulla,340.0,3784.0,7123.0,0.08985200845665962,0.0477326968973747
334,2232,Heathcote,2679.0,3784.0,5715.0,0.7079809725158562,0.4687664041994751
477,2232,Miranda,765.0,3784.0,7046.0,0.20216701902748416,0.10857223956854953
335,2233,Heathcote,1177.0,1177.0,5715.0,1.0,0.20594925634295713
349,2234,Holsworthy,465.0,945.0,8222.0,0.49206349206349204,0.056555582583313065
478,2234,Miranda,480.0,945.0,7046.0,0.5079365079365079,0.06812375816065853
164,2250,Cessnock,3.0,8172.0,7652.0,0.0003671071953010279,0.0003920543648719289
300,2250,Gosford,5622.0,8172.0,11414.0,0.6879588839941263,0.49255300508147887
753,2250,Terrigal,831.0,8172.0,5166.0,0.10168869309838473,0.16085946573751453
757,2250,The Entrance,1716.0,8172.0,8123.0,0.20998531571218795,0.2112520004924289
754,2251,Terrigal,2115.0,2115.0,5166.0,1.0,0.4094076655052265
301,2256,Gosford,2298.0,2298.0,11414.0,1.0,0.20133169791484143
302,2257,Gosford,3414.0,3751.0,11414.0,0.910157291388963,0.29910636060977747
755,2257,Terrigal,337.0,3751.0,5166.0,0.08984270861103706,0.06523422377080913
758,2258,The Entrance,355.0,367.0,8123.0,0.9673024523160763,0.04370306536993721
868,2258,Wyong,12.0,367.0,9016.0,0.0326975476839237,0.0013309671694764862
393,2259,Lake Macquarie,191.0,6146.0,6618.0,0.031077123332248616,0.028860682985796315
724,2259,Swansea,1279.0,6146.0,6614.0,0.20810283110966482,0.19337768370123978
759,2259,The Entrance,123.0,6146.0,8123.0,0.020013016596160105,0.015142188846485289
869,2259,Wyong,4553.0,6146.0,9016.0,0.7408070289619264,0.5049911268855368
756,2260,Terrigal,1883.0,1883.0,5166.0,1.0,0.36449864498644985
760,2261,The Entrance,5929.0,6153.0,8123.0,0.9635949943117179,0.7299027452911486
870,2261,Wyong,224.0,6153.0,9016.0,0.03640500568828214,0.024844720496894408
725,2262,Swansea,1518.0,2206.0,6614.0,0.6881233000906618,0.22951315391593588
871,2262,Wyong,688.0,2206.0,9016.0,0.3118766999093382,0.07630878438331855
872,2263,Wyong,3539.0,3539.0,9016.0,1.0,0.3925244010647737
394,2264,Lake Macquarie,1630.0,1630.0,6618.0,1.0,0.24629797521909944
395,2265,Lake Macquarie,554.0,554.0,6618.0,1.0,0.08371109096403748
396,2267,Lake Macquarie,253.0,253.0,6618.0,1.0,0.03822907222725899
165,2278,Cessnock,80.0,102.0,7652.0,0.7843137254901961,0.010454783063251438
397,2278,Lake Macquarie,22.0,102.0,6618.0,0.21568627450980393,0.003324267150196434
177,2280,Charlestown,9.0,2318.0,8078.0,0.003882657463330457,0.0011141371626640258
726,2280,Swansea,2309.0,2318.0,6614.0,0.9961173425366695,0.349107952827336
727,2281,Swansea,1314.0,1314.0,6614.0,1.0,0.19866948896280617
178,2282,Charlestown,980.0,1083.0,8078.0,0.9048938134810711,0.12131715771230503
398,2282,Lake Macquarie,103.0,1083.0,6618.0,0.0951061865189289,0.015563614385010577
399,2283,Lake Macquarie,2203.0,2203.0,6618.0,1.0,0.3328800241764884
400,2284,Lake Macquarie,1258.0,1258.0,6618.0,1.0,0.19008763977032336
166,2285,Cessnock,1351.0,3050.0,7652.0,0.4429508196721311,0.17655514898065866
179,2285,Charlestown,529.0,3050.0,8078.0,0.17344262295081966,0.06548650656102996
401,2285,Lake Macquarie,377.0,3050.0,6618.0,0.12360655737704918,0.05696585071018435
820,2285,Wallsend,793.0,3050.0,10573.0,0.26,0.07500236451338314
167,2286,Cessnock,288.0,288.0,7652.0,1.0,0.03763721902770518
821,2287,Wallsend,4503.0,4503.0,10573.0,1.0,0.42589615057221225
180,2289,Charlestown,1508.0,1861.0,8078.0,0.8103170338527673,0.1866798712552612
538,2289,Newcastle,342.0,1861.0,13023.0,0.18377216550241807,0.02626123013130615
822,2289,Wallsend,11.0,1861.0,10573.0,0.005910800644814616,0.0010403858885841295
181,2290,Charlestown,3050.0,3244.0,8078.0,0.94019728729963,0.37756870512503093
728,2290,Swansea,194.0,3244.0,6614.0,0.059802712700369916,0.02933172059268219
182,2291,Charlestown,159.0,1733.0,8078.0,0.09174841315637623,0.019683089873731123
539,2291,Newcastle,1574.0,1733.0,13023.0,0.9082515868436237,0.12086308838209323
540,2292,Newcastle,441.0,441.0,13023.0,1.0,0.033863165169315826
541,2293,Newcastle,671.0,671.0,13023.0,1.0,0.051524226368732245
542,2294,Newcastle,395.0,395.0,13023.0,1.0,0.030330952929432543
543,2295,Newcastle,883.0,883.0,13023.0,1.0,0.06780311756123782
544,2296,Newcastle,430.0,430.0,13023.0,1.0,0.033018505720648086
545,2297,Newcastle,234.0,234.0,13023.0,1.0,0.01796821008984105
546,2298,Newcastle,274.0,1677.0,13023.0,0.16338700059630293,0.021039698994087384
823,2298,Wallsend,1403.0,1677.0,10573.0,0.836612999403697,0.1326964910621394
824,2299,Wallsend,2035.0,2035.0,10573.0,1.0,0.19247138938806393
547,2300,Newcastle,3122.0,3122.0,13023.0,1.0,0.23972970897642631
548,2302,Newcastle,402.0,402.0,13023.0,1.0,0.030868463487675652
549,2303,Newcastle,1669.0,1669.0,13023.0,1.0,0.12815787452967825
550,2304,Newcastle,2561.0,2561.0,13023.0,1.0,0.1966520770943715
183,2305,Charlestown,808.0,1372.0,8078.0,0.5889212827988338,0.10002475860361476
825,2305,Wallsend,564.0,1372.0,10573.0,0.4110787172011662,0.05334342192376809
184,2306,Charlestown,1035.0,1035.0,8078.0,1.0,0.12812577370636297
826,2307,Wallsend,679.0,679.0,10573.0,1.0,0.06422018348623854
769,2311,Upper Hunter,50.0,50.0,7521.0,1.0,0.0066480521207286265
530,2312,Myall Lakes,76.0,76.0,7678.0,1.0,0.00989841104454285
663,2315,Port Stephens,1718.0,1718.0,7329.0,1.0,0.23441124300723154
664,2316,Port Stephens,433.0,433.0,7329.0,1.0,0.05908036567062355
665,2317,Port Stephens,645.0,645.0,7329.0,1.0,0.0880065493246009
551,2318,Newcastle,4.0,897.0,13023.0,0.004459308807134894,0.00030714889042463337
666,2318,Port Stephens,893.0,897.0,7329.0,0.9955406911928651,0.12184472642925365
667,2319,Port Stephens,737.0,737.0,7329.0,1.0,0.10055942147632692
168,2320,Cessnock,52.0,3705.0,7652.0,0.014035087719298246,0.006795608991113434
453,2320,Maitland,3233.0,3705.0,9390.0,0.8726045883940621,0.3443024494142705
668,2320,Port Stephens,23.0,3705.0,7329.0,0.006207827260458839,0.003138218037931505
770,2320,Upper Hunter,397.0,3705.0,7521.0,0.10715249662618084,0.052785533838585294
169,2321,Cessnock,606.0,1779.0,7652.0,0.3406408094435076,0.07919498170412964
454,2321,Maitland,1029.0,1779.0,9390.0,0.5784148397976391,0.10958466453674122
669,2321,Port Stephens,45.0,1779.0,7329.0,0.025295109612141653,0.006139991813344249
771,2321,Upper Hunter,99.0,1779.0,7521.0,0.05564924114671164,0.01316314319904268
170,2322,Cessnock,9.0,2572.0,7652.0,0.003499222395023328,0.0011761630946157868
455,2322,Maitland,1916.0,2572.0,9390.0,0.744945567651633,0.2040468583599574
552,2322,Newcastle,21.0,2572.0,13023.0,0.008164852255054433,0.001612531674729325
670,2322,Port Stephens,41.0,2572.0,7329.0,0.01594090202177294,0.005594214763269205
827,2322,Wallsend,585.0,2572.0,10573.0,0.22744945567651634,0.05532961316561052
171,2323,Cessnock,39.0,3255.0,7652.0,0.011981566820276499,0.005096706743335076
402,2323,Lake Macquarie,27.0,3255.0,6618.0,0.008294930875576038,0.004079782411604714
456,2323,Maitland,3189.0,3255.0,9390.0,0.9797235023041475,0.33961661341853033
457,2324,Maitland,19.0,2822.0,9390.0,0.006732813607370659,0.0020234291799787005
671,2324,Port Stephens,2794.0,2822.0,7329.0,0.9900779588944011,0.38122526947741847
772,2324,Upper Hunter,9.0,2822.0,7521.0,0.0031892274982282067,0.0011966493817311527
172,2325,Cessnock,3108.0,3108.0,7652.0,1.0,0.40616832200731834
173,2326,Cessnock,587.0,591.0,7652.0,0.9932318104906938,0.07671197072660742
458,2326,Maitland,4.0,591.0,9390.0,0.00676818950930626,0.0004259850905218317
174,2327,Cessnock,989.0,989.0,7652.0,1.0,0.1292472556194459
773,2328,Upper Hunter,229.0,229.0,7521.0,1.0,0.03044807871293711
55,2329,Barwon,5.0,188.0,7866.0,0.026595744680851064,0.0006356470887363336
774,2329,Upper Hunter,183.0,188.0,7521.0,0.973404255319149,0.024331870761866773
775,2330,Upper Hunter,2083.0,2083.0,7521.0,1.0,0.2769578513495546
776,2333,Upper Hunter,1919.0,1919.0,7521.0,1.0,0.2551522403935647
175,2334,Cessnock,231.0,231.0,7652.0,1.0,0.030188186095138524
176,2335,Cessnock,309.0,654.0,7652.0,0.4724770642201835,0.040381599581808675
777,2335,Upper Hunter,345.0,654.0,7521.0,0.5275229357798165,0.045871559633027525
778,2336,Upper Hunter,238.0,238.0,7521.0,1.0,0.03164472809466826
779,2337,Upper Hunter,835.0,835.0,7521.0,1.0,0.11102247041616806
735,2338,Tamworth,6.0,120.0,9532.0,0.05,0.000629458665547629
780,2338,Upper Hunter,114.0,120.0,7521.0,0.95,0.015157558835261268
736,2339,Tamworth,45.0,45.0,9532.0,1.0,0.004720939991607218
737,2340,Tamworth,6634.0,6634.0,9532.0,1.0,0.6959714645404952
738,2341,Tamworth,150.0,150.0,9532.0,1.0,0.015736466638690726
739,2342,Tamworth,27.0,27.0,9532.0,1.0,0.0028325639949643307
740,2343,Tamworth,471.0,471.0,9532.0,1.0,0.04941250524548888
741,2344,Tamworth,36.0,36.0,9532.0,1.0,0.0037767519932857744
742,2345,Tamworth,28.0,28.0,9532.0,1.0,0.0029374737725556023
743,2346,Tamworth,283.0,283.0,9532.0,1.0,0.029689467058329835
571,2347,Northern Tablelands,12.0,158.0,9041.0,0.0759493670886076,0.001327286804557018
744,2347,Tamworth,146.0,158.0,9532.0,0.9240506329113924,0.01531682752832564
572,2350,Northern Tablelands,3525.0,3525.0,9041.0,1.0,0.38989049883862403
745,2352,Tamworth,247.0,247.0,9532.0,1.0,0.025912715065044063
746,2353,Tamworth,69.0,69.0,9532.0,1.0,0.007238774653797734
573,2354,Northern Tablelands,252.0,264.0,9041.0,0.9545454545454546,0.027873022895697378
747,2354,Tamworth,12.0,264.0,9532.0,0.045454545454545456,0.001258917331095258
748,2355,Tamworth,28.0,28.0,9532.0,1.0,0.0029374737725556023
56,2356,Barwon,6.0,6.0,7866.0,1.0,0.0007627765064836003
57,2357,Barwon,364.0,364.0,7866.0,1.0,0.046275108060005087
574,2358,Northern Tablelands,330.0,330.0,9041.0,1.0,0.036500387125317994
575,2359,Northern Tablelands,34.0,34.0,9041.0,1.0,0.0037606459462448845
576,2360,Northern Tablelands,1682.0,1682.0,9041.0,1.0,0.1860413671054087
577,2361,Northern Tablelands,65.0,65.0,9041.0,1.0,0.007189470191350514
578,2365,Northern Tablelands,302.0,302.0,9041.0,1.0,0.03340338458135162
579,2369,Northern Tablelands,61.0,61.0,9041.0,1.0,0.006747041256498175
580,2370,Northern Tablelands,840.0,840.0,9041.0,1.0,0.09291007631899126
419,2371,Lismore,3.0,63.0,7672.0,0.047619047619047616,0.0003910323253388947
581,2371,Northern Tablelands,60.0,63.0,9041.0,0.9523809523809523,0.00663643402278509
420,2372,Lismore,426.0,426.0,7672.0,1.0,0.055526590198123046
58,2379,Barwon,8.0,12.0,7866.0,0.6666666666666666,0.0010170353419781336
749,2379,Tamworth,4.0,12.0,9532.0,0.3333333333333333,0.000419639110365086
750,2380,Tamworth,1246.0,1246.0,9532.0,1.0,0.1307175828787243
59,2381,Barwon,6.0,95.0,7866.0,0.06315789473684211,0.0007627765064836003
751,2381,Tamworth,89.0,95.0,9532.0,0.9368421052631579,0.009336970205623164
60,2382,Barwon,153.0,164.0,7866.0,0.9329268292682927,0.019450800915331808
752,2382,Tamworth,11.0,164.0,9532.0,0.06707317073170732,0.0011540075535039866
61,2386,Barwon,23.0,23.0,7866.0,1.0,0.0029239766081871343
62,2387,Barwon,16.0,16.0,7866.0,1.0,0.0020340706839562673
63,2388,Barwon,273.0,273.0,7866.0,1.0,0.03470633104500381
64,2390,Barwon,959.0,959.0,7866.0,1.0,0.12191711161962879
65,2395,Barwon,48.0,48.0,7866.0,1.0,0.006102212051868803
66,2396,Barwon,70.0,70.0,7866.0,1.0,0.00889905924230867
67,2397,Barwon,22.0,22.0,7866.0,1.0,0.0027968471904398677
582,2398,Northern Tablelands,9.0,9.0,9041.0,1.0,0.0009954651034177636
583,2399,Northern Tablelands,35.0,35.0,9041.0,1.0,0.0038712531799579694
584,2400,Northern Tablelands,1234.0,1234.0,9041.0,1.0,0.1364893264019467
585,2401,Northern Tablelands,25.0,25.0,9041.0,1.0,0.002765180842827121
586,2402,Northern Tablelands,138.0,138.0,9041.0,1.0,0.015263798252405708
587,2403,Northern Tablelands,32.0,32.0,9041.0,1.0,0.0035394314788187147
588,2404,Northern Tablelands,133.0,133.0,9041.0,1.0,0.014710762083840282
589,2405,Northern Tablelands,25.0,25.0,9041.0,1.0,0.002765180842827121
595,2406,Northern Tablelands,78.0,84.0,9041.0,0.9285714285714286,0.008627364229620618
2388,2406,Warrego,6.0,84.0,5311.0,0.07142857142857142,0.001129730747505178
590,2408,Northern Tablelands,23.0,23.0,9041.0,1.0,0.002543966375400951
591,2409,Northern Tablelands,124.0,124.0,9041.0,1.0,0.01371529698042252
592,2410,Northern Tablelands,10.0,10.0,9041.0,1.0,0.0011060723371308485
593,2411,Northern Tablelands,8.0,8.0,9041.0,1.0,0.0008848578697046787
781,2415,Upper Hunter,28.0,28.0,7521.0,1.0,0.003722909187608031
782,2420,Upper Hunter,330.0,330.0,7521.0,1.0,0.043877143996808934
783,2421,Upper Hunter,75.0,75.0,7521.0,1.0,0.00997207818109294
531,2422,Myall Lakes,3.0,498.0,7678.0,0.006024096385542169,0.00039072675175827037
784,2422,Upper Hunter,495.0,498.0,7521.0,0.9939759036144579,0.06581571599521341
532,2423,Myall Lakes,220.0,220.0,7678.0,1.0,0.02865329512893983
533,2424,Myall Lakes,18.0,18.0,7678.0,1.0,0.0023443605105496223
785,2425,Upper Hunter,92.0,92.0,7521.0,1.0,0.012232415902140673
534,2426,Myall Lakes,8.0,44.0,7678.0,0.18181818181818182,0.001041938004688721
654,2426,Port Macquarie,36.0,44.0,8513.0,0.8181818181818182,0.00422882650064607
655,2427,Port Macquarie,302.0,302.0,8513.0,1.0,0.035475155644308705
535,2428,Myall Lakes,2852.0,2852.0,7678.0,1.0,0.37145089867152903
536,2429,Myall Lakes,604.0,639.0,7678.0,0.945226917057903,0.07866631935399844
619,2429,Oxley,35.0,639.0,7261.0,0.054773082942097026,0.004820272689712161
537,2430,Myall Lakes,3897.0,3900.0,7678.0,0.9992307692307693,0.5075540505339933
656,2430,Port Macquarie,3.0,3900.0,8513.0,0.0007692307692307692,0.00035240220838717257
620,2431,Oxley,620.0,620.0,7261.0,1.0,0.0853876876463297
657,2439,Port Macquarie,190.0,190.0,8513.0,1.0,0.022318806531187594
621,2440,Oxley,2055.0,2055.0,7261.0,1.0,0.2830188679245283
622,2441,Oxley,271.0,271.0,7261.0,1.0,0.03732268282605702
658,2443,Port Macquarie,799.0,799.0,8513.0,1.0,0.09385645483378363
623,2444,Oxley,22.0,6588.0,7261.0,0.003339404978749241,0.0030298856906762154
659,2444,Port Macquarie,6566.0,6588.0,8513.0,0.9966605950212507,0.771290966756725
660,2445,Port Macquarie,507.0,507.0,8513.0,1.0,0.05955597321743216
624,2446,Oxley,1122.0,1170.0,7261.0,0.958974358974359,0.15452417022448697
661,2446,Port Macquarie,48.0,1170.0,8513.0,0.041025641025641026,0.005638435334194761
625,2447,Oxley,553.0,553.0,7261.0,1.0,0.07616030849745214
626,2448,Oxley,1230.0,1230.0,7261.0,1.0,0.16939815452417023
627,2449,Oxley,166.0,166.0,7261.0,1.0,0.022861864756920536
185,2450,Clarence,41.0,5524.0,7545.0,0.007422157856625634,0.0054340622929092116
199,2450,Coffs Harbour,5483.0,5524.0,8999.0,0.9925778421433744,0.6092899211023447
200,2452,Coffs Harbour,1903.0,1903.0,8999.0,1.0,0.21146794088232027
186,2453,Clarence,32.0,221.0,7545.0,0.14479638009049775,0.004241219350563287
594,2453,Northern Tablelands,4.0,221.0,9041.0,0.01809954751131222,0.00044242893485233934
628,2453,Oxley,185.0,221.0,7261.0,0.8371040723981901,0.025478584217049995
201,2454,Coffs Harbour,9.0,616.0,8999.0,0.01461038961038961,0.001000111123458162
629,2454,Oxley,607.0,616.0,7261.0,0.9853896103896104,0.08359730064729376
630,2455,Oxley,395.0,395.0,7261.0,1.0,0.05440022035532296
202,2456,Coffs Harbour,1604.0,1604.0,8999.0,1.0,0.17824202689187688
187,2460,Clarence,2973.0,2973.0,7545.0,1.0,0.3940357852882704
188,2462,Clarence,221.0,221.0,7545.0,1.0,0.0292909211398277
189,2463,Clarence,629.0,629.0,7545.0,1.0,0.08336646785950962
190,2464,Clarence,895.0,895.0,7545.0,1.0,0.11862160371106693
191,2465,Clarence,37.0,37.0,7545.0,1.0,0.0049039098740888
192,2466,Clarence,287.0,287.0,7545.0,1.0,0.03803843605036448
193,2469,Clarence,128.0,279.0,7545.0,0.45878136200716846,0.016964877402253147
421,2469,Lismore,151.0,279.0,7672.0,0.5412186379928315,0.019681960375391033
194,2470,Clarence,1502.0,1523.0,7545.0,0.9862114248194354,0.19907223326706427
422,2470,Lismore,21.0,1523.0,7672.0,0.013788575180564675,0.002737226277372263
195,2471,Clarence,132.0,145.0,7545.0,0.9103448275862069,0.01749502982107356
423,2471,Lismore,13.0,145.0,7672.0,0.0896551724137931,0.001694473409801877
196,2472,Clarence,141.0,154.0,7545.0,0.9155844155844156,0.01868787276341948
424,2472,Lismore,13.0,154.0,7672.0,0.08441558441558442,0.001694473409801877
197,2473,Clarence,506.0,506.0,7545.0,1.0,0.06706428098078197
425,2474,Lismore,532.0,532.0,7672.0,1.0,0.06934306569343066
426,2475,Lismore,40.0,40.0,7672.0,1.0,0.005213764337851929
427,2476,Lismore,67.0,67.0,7672.0,1.0,0.008733055265901981
33,2477,Ballina,1135.0,1139.0,8851.0,0.9964881474978051,0.12823409784205175
428,2477,Lismore,4.0,1139.0,7672.0,0.003511852502194908,0.0005213764337851929
34,2478,Ballina,3709.0,3709.0,8851.0,1.0,0.41904869506270476
35,2479,Ballina,451.0,476.0,8851.0,0.9474789915966386,0.05095469438481527
429,2479,Lismore,25.0,476.0,7672.0,0.052521008403361345,0.0032586027111574556
36,2480,Ballina,13.0,4836.0,8851.0,0.002688172043010753,0.0014687605920235003
198,2480,Clarence,21.0,4836.0,7545.0,0.004342431761786601,0.002783300198807157
430,2480,Lismore,4802.0,4836.0,7672.0,0.9929693961952026,0.6259124087591241
37,2481,Ballina,1817.0,1817.0,8851.0,1.0,0.2052875381312846
38,2482,Ballina,603.0,672.0,8851.0,0.8973214285714286,0.06812789515309005
431,2482,Lismore,69.0,672.0,7672.0,0.10267857142857142,0.008993743482794577
39,2483,Ballina,1123.0,1264.0,8851.0,0.8884493670886076,0.12687831883403006
761,2483,Tweed,141.0,1264.0,7953.0,0.1115506329113924,0.017729158807996984
432,2484,Lismore,1478.0,1655.0,7672.0,0.8930513595166163,0.19264859228362877
762,2484,Tweed,177.0,1655.0,7953.0,0.10694864048338369,0.022255752546208978
763,2485,Tweed,2286.0,2286.0,7953.0,1.0,0.2874387023764617
764,2486,Tweed,2701.0,2701.0,7953.0,1.0,0.33962026908084997
765,2487,Tweed,1533.0,1533.0,7953.0,1.0,0.1927574500188608
766,2488,Tweed,420.0,420.0,7953.0,1.0,0.052810260279139945
767,2489,Tweed,661.0,661.0,7953.0,1.0,0.08311329058217025
768,2490,Tweed,34.0,34.0,7953.0,1.0,0.004275116308311329
365,2500,Keira,1226.0,8567.0,7670.0,0.14310727209058013,0.15984354628422426
858,2500,Wollongong,7341.0,8567.0,13460.0,0.8568927279094198,0.5453937592867756
859,2502,Wollongong,1676.0,1676.0,13460.0,1.0,0.12451708766716196
860,2505,Wollongong,681.0,681.0,13460.0,1.0,0.05059435364041605
861,2506,Wollongong,1088.0,1088.0,13460.0,1.0,0.08083209509658247
