SA1,LGA,Rented Households,LGA Totals,SA1 Totals,SA1 Fraction,LGA Fraction
12001138317,Canada Bay,32,13166,32,1.0,0.0024305028102688743
12001138318,Canada Bay,9,13166,9,1.0,0.0006835789153881209
12001138319,Canada Bay,57,13166,57,1.0,0.004329333130791433
12001138321,Canada Bay,48,13166,48,1.0,0.0036457542154033117
12001138322,Canada Bay,34,13166,34,1.0,0.002582409235910679
12001138323,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001138324,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001138325,Canada Bay,71,13166,71,1.0,0.0053926781102840654
12001138326,Canada Bay,22,13166,22,1.0,0.0016709706820598512
12001138327,Canada Bay,14,13166,14,1.0,0.0010633449794926325
12001138328,Canada Bay,47,13166,47,1.0,0.003569801002582409
12001138329,Canada Bay,73,13166,73,1.0,0.00554458453592587
12001138330,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001138331,Canada Bay,12,13166,12,1.0,0.0009114385538508279
12001138333,Canada Bay,14,13166,14,1.0,0.0010633449794926325
12001138334,Canada Bay,32,13166,32,1.0,0.0024305028102688743
12001138335,Canada Bay,68,13166,68,1.0,0.005164818471821358
12001138337,Canada Bay,35,13166,35,1.0,0.0026583624487315815
12001138338,Canada Bay,18,13166,18,1.0,0.0013671578307762418
12001138339,Canada Bay,12,13166,12,1.0,0.0009114385538508279
12001138340,Canada Bay,27,13166,27,1.0,0.0020507367461643626
12001138341,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138342,Canada Bay,12,13166,12,1.0,0.0009114385538508279
12001138343,Canada Bay,25,13166,25,1.0,0.0018988303205225582
12001138347,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138348,Canada Bay,33,13166,33,1.0,0.002506456023089777
12001138349,Canada Bay,44,13166,44,1.0,0.0033419413641197025
12001138351,Canada Bay,83,13166,83,1.0,0.006304116664134893
12001138352,Canada Bay,66,13166,66,1.0,0.005012912046179554
12001138353,Canada Bay,130,13166,130,1.0,0.009873917666717302
12001138354,Canada Bay,36,13166,36,1.0,0.0027343156615524835
12001138355,Canada Bay,102,13166,102,1.0,0.007747227707732037
12001138356,Canada Bay,109,13166,109,1.0,0.008278900197478354
12001138357,Canada Bay,122,13166,122,1.0,0.009266291964150084
12001138358,Canada Bay,82,13166,82,1.0,0.006228163451313991
12001138359,Canada Bay,50,13166,50,1.0,0.0037976606410451163
12001138360,Canada Bay,174,13166,174,1.0,0.013215859030837005
12001138361,Canada Bay,209,13166,209,1.0,0.015874221479568587
12001138501,Canada Bay,87,13166,87,1.0,0.006607929515418502
12001138502,Canada Bay,52,13166,52,1.0,0.003949567066686921
12001138503,Canada Bay,106,13166,106,1.0,0.008051040559015647
12001138504,Canada Bay,78,13166,78,1.0,0.005924350600030381
12001138505,Canada Bay,84,13166,84,1.0,0.006380069876955795
12001138506,Canada Bay,78,13166,78,1.0,0.005924350600030381
12001138507,Canada Bay,129,13166,129,1.0,0.0097979644538964
12001138508,Canada Bay,30,13166,30,1.0,0.0022785963846270697
12001138509,Canada Bay,62,13166,62,1.0,0.0047090991948959444
12001138510,Canada Bay,28,13166,28,1.0,0.002126689958985265
12001138511,Canada Bay,30,13166,30,1.0,0.0022785963846270697
12001138512,Canada Bay,19,13166,19,1.0,0.001443111043597144
12001138513,Canada Bay,22,13166,22,1.0,0.0016709706820598512
12001138514,Canada Bay,51,13166,51,1.0,0.0038736138538660184
12001138515,Canada Bay,22,13166,22,1.0,0.0016709706820598512
12001138516,Canada Bay,53,13166,53,1.0,0.0040255202795078234
12001138517,Canada Bay,19,13166,19,1.0,0.001443111043597144
12001138518,Canada Bay,46,13166,46,1.0,0.003493847789761507
12001138519,Canada Bay,137,13166,137,1.0,0.010405590156463619
12001138520,Canada Bay,48,13166,48,1.0,0.0036457542154033117
12001138521,Canada Bay,56,13166,56,1.0,0.00425337991797053
12001138522,Canada Bay,28,13166,28,1.0,0.002126689958985265
12001138523,Canada Bay,86,13166,86,1.0,0.0065319763025976
12001138524,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138525,Canada Bay,6,13166,6,1.0,0.00045571927692541396
12001138526,Canada Bay,27,13166,27,1.0,0.0020507367461643626
12001138527,Canada Bay,24,13166,24,1.0,0.0018228771077016558
12001138528,Canada Bay,78,13166,78,1.0,0.005924350600030381
12001138529,Canada Bay,69,13166,69,1.0,0.00524077168464226
12001138530,Canada Bay,15,13166,15,1.0,0.0011392981923135348
12001138531,Canada Bay,16,13166,16,1.0,0.0012152514051344372
12001138532,Canada Bay,18,13166,18,1.0,0.0013671578307762418
12001138533,Canada Bay,65,13166,65,1.0,0.004936958833358651
12001138534,Canada Bay,44,13166,44,1.0,0.0033419413641197025
12001138535,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001138536,Canada Bay,124,13166,124,1.0,0.009418198389791889
12001138537,Canada Bay,141,13166,141,1.0,0.010709403007747227
12001138538,Canada Bay,17,13166,17,1.0,0.0012912046179553395
12001138539,Canada Bay,7,13166,7,1.0,0.0005316724897463163
12001138540,Canada Bay,21,13166,21,1.0,0.0015950174692389487
12001138541,Canada Bay,14,13166,14,1.0,0.0010633449794926325
12001138542,Canada Bay,87,13166,87,1.0,0.006607929515418502
12001138543,Canada Bay,99,13166,99,1.0,0.00751936806926933
12001138601,Canada Bay,106,13166,106,1.0,0.008051040559015647
12001138602,Canada Bay,15,13166,15,1.0,0.0011392981923135348
12001138603,Canada Bay,103,13166,103,1.0,0.00782318092055294
12001138605,Canada Bay,56,13166,56,1.0,0.00425337991797053
12001138606,Canada Bay,18,13166,18,1.0,0.0013671578307762418
12001138607,Canada Bay,73,13166,73,1.0,0.00554458453592587
12001138608,Canada Bay,65,13166,65,1.0,0.004936958833358651
12001138609,Canada Bay,136,13166,136,1.0,0.010329636943642716
12001138610,Canada Bay,21,13166,21,1.0,0.0015950174692389487
12001138611,Canada Bay,90,13166,90,1.0,0.006835789153881209
12001138613,Canada Bay,96,13166,96,1.0,0.007291508430806623
12001138614,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138615,Canada Bay,44,13166,44,1.0,0.0033419413641197025
12001138617,Canada Bay,70,13166,70,1.0,0.005316724897463163
12001138618,Canada Bay,48,13166,48,1.0,0.0036457542154033117
12001138620,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138621,Canada Bay,21,13166,21,1.0,0.0015950174692389487
12001138622,Canada Bay,26,13166,26,1.0,0.0019747835333434605
12001138623,Canada Bay,119,13166,119,1.0,0.009038432325687377
12001138624,Canada Bay,84,13166,84,1.0,0.006380069876955795
12001138625,Canada Bay,23,13166,23,1.0,0.0017469238948807535
12001138626,Canada Bay,55,13166,55,1.0,0.004177426705149628
12001138627,Canada Bay,60,13166,60,1.0,0.004557192769254139
12001138628,Canada Bay,54,13166,54,1.0,0.004101473492328725
12001138629,Canada Bay,75,13166,75,1.0,0.005696490961567675
12001138630,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001138633,Canada Bay,77,13166,77,1.0,0.005848397387209479
12001138634,Canada Bay,114,13166,114,1.0,0.008658666261582865
12001138635,Canada Bay,143,13166,143,1.0,0.010861309433389033
12001138636,Canada Bay,42,13166,42,1.0,0.0031900349384778974
12001138637,Canada Bay,27,13166,27,1.0,0.0020507367461643626
12001138638,Canada Bay,118,13166,118,1.0,0.008962479112866474
12001138639,Canada Bay,72,13166,72,1.0,0.005468631323104967
12001138640,Canada Bay,215,13166,215,1.0,0.016329940756494
12001138641,Canada Bay,14,13166,14,1.0,0.0010633449794926325
12001138642,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001138643,Canada Bay,55,13166,55,1.0,0.004177426705149628
12001138644,Canada Bay,34,13166,34,1.0,0.002582409235910679
12001138645,Canada Bay,61,13166,61,1.0,0.004633145982075042
12001138646,Canada Bay,92,13166,92,1.0,0.006987695579523014
12001138647,Canada Bay,11,13166,11,1.0,0.0008354853410299256
12001138648,Canada Bay,27,13166,27,1.0,0.0020507367461643626
12001138649,Canada Bay,62,13166,62,1.0,0.0047090991948959444
12001138650,Canada Bay,28,13166,28,1.0,0.002126689958985265
12001138651,Canada Bay,76,13166,76,1.0,0.005772444174388576
12001138652,Canada Bay,16,13166,16,1.0,0.0012152514051344372
12001138653,Canada Bay,105,13166,105,1.0,0.007975087346194744
12001138654,Canada Bay,12,13166,12,1.0,0.0009114385538508279
12001138655,Canada Bay,36,13166,36,1.0,0.0027343156615524835
12001138656,Canada Bay,76,13166,76,1.0,0.005772444174388576
12001167201,Canada Bay,18,13166,18,1.0,0.0013671578307762418
12001167202,Canada Bay,139,13166,139,1.0,0.010557496582105422
12001167203,Canada Bay,20,13166,20,1.0,0.0015190642564180464
12001167204,Canada Bay,50,13166,50,1.0,0.0037976606410451163
12001167206,Canada Bay,49,13166,49,1.0,0.0037217074282242138
12001167207,Canada Bay,37,13166,37,1.0,0.002810268874373386
12001167208,Canada Bay,33,13166,33,1.0,0.002506456023089777
12001167209,Canada Bay,77,13166,77,1.0,0.005848397387209479
12001167210,Canada Bay,35,13166,35,1.0,0.0026583624487315815
12001167211,Canada Bay,53,13166,53,1.0,0.0040255202795078234
12001167212,Canada Bay,34,13166,34,1.0,0.002582409235910679
12001167213,Canada Bay,44,13166,44,1.0,0.0033419413641197025
12001167214,Canada Bay,31,13166,31,1.0,0.0023545495974479722
12001167215,Canada Bay,49,13166,49,1.0,0.0037217074282242138
12001167217,Canada Bay,30,13166,30,1.0,0.0022785963846270697
12001167218,Canada Bay,162,13166,162,1.0,0.012304420476986176
12001167219,Canada Bay,57,13166,57,1.0,0.004329333130791433
12001167220,Canada Bay,60,13166,60,1.0,0.004557192769254139
12001167221,Canada Bay,30,13166,30,1.0,0.0022785963846270697
12001167222,Canada Bay,16,13166,16,1.0,0.0012152514051344372
12001167223,Canada Bay,103,13166,103,1.0,0.00782318092055294
12001167224,Canada Bay,52,13166,52,1.0,0.003949567066686921
12001167225,Canada Bay,30,13166,30,1.0,0.0022785963846270697
12001167226,Canada Bay,45,13166,45,1.0,0.0034178945769406045
12001167227,Canada Bay,11,13166,11,1.0,0.0008354853410299256
12001167228,Canada Bay,28,13166,28,1.0,0.002126689958985265
12001167229,Canada Bay,38,13166,38,1.0,0.002886222087194288
12001167230,Canada Bay,59,13166,59,1.0,0.004481239556433237
12001167231,Canada Bay,46,13166,46,1.0,0.003493847789761507
12001167232,Canada Bay,36,13166,36,1.0,0.0027343156615524835
12001167233,Canada Bay,16,13166,16,1.0,0.0012152514051344372
12001167234,Canada Bay,17,13166,17,1.0,0.0012912046179553395
12001167237,Canada Bay,72,13166,72,1.0,0.005468631323104967
12001167301,Canada Bay,131,13166,131,1.0,0.009949870879538204
12001167302,Canada Bay,116,13166,116,1.0,0.00881057268722467
12001167303,Canada Bay,136,13166,136,1.0,0.010329636943642716
12001167304,Canada Bay,5,13166,5,1.0,0.0003797660641045116
12001167305,Canada Bay,39,13166,39,1.0,0.0029621753000151907
12001167306,Canada Bay,271,13166,271,1.0,0.02058332067446453
12001167307,Canada Bay,71,13166,71,1.0,0.0053926781102840654
12001167308,Canada Bay,102,13166,102,1.0,0.007747227707732037
12001167309,Canada Bay,151,13166,151,1.0,0.011468935135956251
12001167310,Canada Bay,170,13166,170,1.0,0.012912046179553395
12001167311,Canada Bay,101,13166,101,1.0,0.007671274494911135
12001167312,Canada Bay,137,13166,137,1.0,0.010405590156463619
12001167313,Canada Bay,79,13166,79,1.0,0.006000303812851284
12001167314,Canada Bay,417,13166,417,1.0,0.03167248974631627
12001167315,Canada Bay,72,13166,72,1.0,0.005468631323104967
12001167316,Canada Bay,163,13166,163,1.0,0.01238037368980708
12001167317,Canada Bay,229,13166,229,1.0,0.01739328573598663
12001167318,Canada Bay,99,13166,99,1.0,0.00751936806926933
12001167319,Canada Bay,115,13166,115,1.0,0.008734619474403767
12001167320,Canada Bay,137,13166,137,1.0,0.010405590156463619
12001167321,Canada Bay,101,13166,101,1.0,0.007671274494911135
12001167322,Canada Bay,69,13166,69,1.0,0.00524077168464226
12001167323,Canada Bay,118,13166,118,1.0,0.008962479112866474
12002138701,Inner West,71,32789,71,1.0,0.0021653603342584402
12002138702,Inner West,39,32789,39,1.0,0.0011894232821982981
12002138703,Inner West,17,32789,17,1.0,0.0005184665589069505
12002138704,Inner West,70,32789,70,1.0,0.0021348623013815607
12002138705,Inner West,122,32789,122,1.0,0.0037207600109792917
12002138706,Inner West,46,32789,46,1.0,0.0014029095123364542
12002138707,Inner West,37,32789,37,1.0,0.0011284272164445394
12002138708,Inner West,90,32789,90,1.0,0.00274482295891915
12002138709,Inner West,72,32789,72,1.0,0.0021958583671353197
12002138710,Inner West,92,32789,92,1.0,0.0028058190246729084
12002138711,Inner West,65,32789,65,1.0,0.0019823721369971637
12002138712,Inner West,111,32789,111,1.0,0.003385281649333618
12002138713,Inner West,64,32789,64,1.0,0.0019518741041202842
12002138714,Inner West,137,32789,137,1.0,0.004178230504132484
12002138715,Inner West,100,32789,100,1.0,0.003049803287687944
12002138716,Inner West,146,32789,146,1.0,0.0044527128000243985
12002138717,Inner West,43,32789,43,1.0,0.001311415413705816
12002138718,Inner West,45,32789,45,1.0,0.001372411479459575
12002138719,Inner West,15,32789,15,1.0,0.00045747049315319165
12002138720,Inner West,83,32789,83,1.0,0.002531336728780994
12002138721,Inner West,41,32789,41,1.0,0.0012504193479520572
12002138722,Inner West,37,32789,37,1.0,0.0011284272164445394
12002138723,Inner West,57,32789,57,1.0,0.001738387873982128
12002138725,Inner West,42,32789,42,1.0,0.0012809173808289364
12002138726,Inner West,61,32789,61,1.0,0.0018603800054896459
12002138727,Inner West,49,32789,49,1.0,0.0014944036109670927
12002138728,Inner West,58,32789,58,1.0,0.0017688859068590076
12002138729,Inner West,37,32789,37,1.0,0.0011284272164445394
12002138731,Inner West,100,32789,100,1.0,0.003049803287687944
12002138732,Inner West,85,32789,85,1.0,0.0025923327945347524
12002138733,Inner West,50,32789,50,1.0,0.001524901643843972
12002138734,Inner West,36,32789,36,1.0,0.0010979291835676599
12002138735,Inner West,39,32789,39,1.0,0.0011894232821982981
12002138736,Inner West,98,32789,98,1.0,0.0029888072219341854
12002138737,Inner West,85,32789,85,1.0,0.0025923327945347524
12002138739,Inner West,42,32789,42,1.0,0.0012809173808289364
12002138740,Inner West,52,32789,52,1.0,0.001585897709597731
12002138741,Inner West,66,32789,66,1.0,0.002012870169874043
12002138742,Inner West,62,32789,62,1.0,0.0018908780383665254
12002138902,Inner West,34,32789,34,1.0,0.001036933117813901
12002138903,Inner West,75,32789,75,1.0,0.0022873524657659582
12002138904,Inner West,73,32789,73,1.0,0.0022263564000121992
12002138906,Inner West,64,32789,64,1.0,0.0019518741041202842
12002138907,Inner West,140,32789,140,1.0,0.0042697246027631214
12002138908,Inner West,47,32789,47,1.0,0.0014334075452133337
12002138911,Inner West,59,32789,59,1.0,0.001799383939735887
12002138912,Inner West,122,32789,122,1.0,0.0037207600109792917
12002138913,Inner West,61,32789,61,1.0,0.0018603800054896459
12002138914,Inner West,205,32789,205,1.0,0.0062520967397602855
12002138915,Inner West,73,32789,73,1.0,0.0022263564000121992
12002138916,Inner West,80,32789,80,1.0,0.0024398426301503553
12002138917,Inner West,95,32789,95,1.0,0.002897313123303547
12002138918,Inner West,35,32789,35,1.0,0.0010674311506907804
12002138919,Inner West,95,32789,95,1.0,0.002897313123303547
12002138920,Inner West,70,32789,70,1.0,0.0021348623013815607
12002138921,Inner West,51,32789,51,1.0,0.0015553996767208515
12002138922,Inner West,53,32789,53,1.0,0.0016163957424746103
12002138924,Inner West,118,32789,118,1.0,0.003598767879471774
12002138925,Inner West,39,32789,39,1.0,0.0011894232821982981
12002138926,Inner West,58,32789,58,1.0,0.0017688859068590076
12002138927,Inner West,65,32789,65,1.0,0.0019823721369971637
12002138928,Inner West,135,32789,135,1.0,0.004117234438378725
12002138929,Inner West,72,32789,72,1.0,0.0021958583671353197
12002138930,Inner West,63,32789,63,1.0,0.0019213760712434049
12002138931,Inner West,149,32789,149,1.0,0.004544206898655037
12002138932,Inner West,95,32789,95,1.0,0.002897313123303547
12002167401,Inner West,57,32789,57,1.0,0.001738387873982128
12002167402,Inner West,164,32789,164,1.0,0.005001677391808229
12002167403,Inner West,78,32789,78,1.0,0.0023788465643965963
12002167404,Inner West,105,32789,105,1.0,0.0032022934520723415
12002167405,Inner West,33,32789,33,1.0,0.0010064350849370216
12002167406,Inner West,141,32789,141,1.0,0.004300222635640001
12002167407,Inner West,115,32789,115,1.0,0.0035072737808411357
12002167408,Inner West,73,32789,73,1.0,0.0022263564000121992
12002167409,Inner West,33,32789,33,1.0,0.0010064350849370216
12002167410,Inner West,72,32789,72,1.0,0.0021958583671353197
12002167411,Inner West,56,32789,56,1.0,0.0017078898411052488
12002167412,Inner West,50,32789,50,1.0,0.001524901643843972
12002167413,Inner West,120,32789,120,1.0,0.003659763945225533
12002167414,Inner West,64,32789,64,1.0,0.0019518741041202842
12002167415,Inner West,48,32789,48,1.0,0.0014639055780902132
12002167416,Inner West,96,32789,96,1.0,0.0029278111561804264
12002167417,Inner West,62,32789,62,1.0,0.0018908780383665254
12002167418,Inner West,57,32789,57,1.0,0.001738387873982128
12002167419,Inner West,36,32789,36,1.0,0.0010979291835676599
12002167420,Inner West,67,32789,67,1.0,0.0020433682027509227
12002167421,Inner West,51,32789,51,1.0,0.0015553996767208515
12002167501,Inner West,58,32789,58,1.0,0.0017688859068590076
12002167502,Inner West,18,32789,18,1.0,0.0005489645917838299
12002167503,Inner West,74,32789,74,1.0,0.0022568544328890787
12002167504,Inner West,52,32789,52,1.0,0.001585897709597731
12002167505,Inner West,56,32789,56,1.0,0.0017078898411052488
12002167506,Inner West,74,32789,74,1.0,0.0022568544328890787
12002167507,Inner West,60,32789,60,1.0,0.0018298819726127666
12002167508,Inner West,32,32789,32,1.0,0.0009759370520601421
12002167509,Inner West,73,32789,73,1.0,0.0022263564000121992
12002167510,Inner West,133,32789,133,1.0,0.004056238372624966
12002167511,Inner West,59,32789,59,1.0,0.001799383939735887
12002167512,Inner West,52,32789,52,1.0,0.001585897709597731
12002167513,Inner West,43,32789,43,1.0,0.001311415413705816
12002167514,Inner West,43,32789,43,1.0,0.001311415413705816
12002167515,Inner West,50,32789,50,1.0,0.001524901643843972
12002167516,Inner West,121,32789,121,1.0,0.0036902619781024122
12002167517,Inner West,81,32789,81,1.0,0.002470340663027235
12002167518,Inner West,58,32789,58,1.0,0.0017688859068590076
12002167519,Inner West,64,32789,64,1.0,0.0019518741041202842
12002167520,Inner West,73,32789,73,1.0,0.0022263564000121992
12002167521,Inner West,77,32789,77,1.0,0.002348348531519717
12002167522,Inner West,113,32789,113,1.0,0.0034462777150873767
12002167523,Inner West,67,32789,67,1.0,0.0020433682027509227
12002167524,Inner West,68,32789,68,1.0,0.002073866235627802
12002167525,Inner West,243,32789,243,1.0,0.007411021989081704
