SA1_CODE21,LGA_NAME22
10201103810,Central Coast (NSW)
10201103811,Central Coast (NSW)
10201103812,Central Coast (NSW)
10201103813,Central Coast (NSW)
10201103814,Central Coast (NSW)
10201103815,Central Coast (NSW)
10201103816,Central Coast (NSW)
10201103817,Central Coast (NSW)
10201103901,Central Coast (NSW)
10201103902,Central Coast (NSW)
10201103903,Central Coast (NSW)
10201103904,Central Coast (NSW)
10201103905,Central Coast (NSW)
10201103906,Central Coast (NSW)
10201103908,Central Coast (NSW)
10201103909,Central Coast (NSW)
10201103911,Central Coast (NSW)
10201103912,Central Coast (NSW)
10201103913,Central Coast (NSW)
10201103914,Central Coast (NSW)
10201103915,Central Coast (NSW)
10201103916,Central Coast (NSW)
10201103917,Central Coast (NSW)
10201103918,Central Coast (NSW)
10201103919,Central Coast (NSW)
10201103921,Central Coast (NSW)
10201103922,Central Coast (NSW)
10201103923,Central Coast (NSW)
10201103924,Central Coast (NSW)
10201103925,Central Coast (NSW)
10201103926,Central Coast (NSW)
10201103927,Central Coast (NSW)
10201103928,Central Coast (NSW)
10201103929,Central Coast (NSW)
10201103931,Central Coast (NSW)
10201103932,Central Coast (NSW)
10201103933,Central Coast (NSW)
10201103934,Central Coast (NSW)
10201103935,Central Coast (NSW)
10201103936,Central Coast (NSW)
10201104001,Central Coast (NSW)
10201104002,Central Coast (NSW)
10201104003,Central Coast (NSW)
10201104004,Central Coast (NSW)
10201104005,Central Coast (NSW)
10201104006,Central Coast (NSW)
10201104007,Central Coast (NSW)
10201104008,Central Coast (NSW)
10201104009,Central Coast (NSW)
10201104010,Central Coast (NSW)
10201104011,Central Coast (NSW)
10201104012,Central Coast (NSW)
10201104013,Central Coast (NSW)
10201104014,Central Coast (NSW)
10201104015,Central Coast (NSW)
10201104016,Central Coast (NSW)
10201104017,Central Coast (NSW)
10201104018,Central Coast (NSW)
10201104019,Central Coast (NSW)
10201104020,Central Coast (NSW)
10201104021,Central Coast (NSW)
10201104022,Central Coast (NSW)
10201104023,Central Coast (NSW)
10201104024,Central Coast (NSW)
10201104025,Central Coast (NSW)
10201104026,Central Coast (NSW)
10201104027,Central Coast (NSW)
10201104028,Central Coast (NSW)
10201104029,Central Coast (NSW)
10201104030,Central Coast (NSW)
10201104031,Central Coast (NSW)
10201104032,Central Coast (NSW)
10201104033,Central Coast (NSW)
10201104034,Central Coast (NSW)
10201104035,Central Coast (NSW)
10201104036,Central Coast (NSW)
10201104037,Central Coast (NSW)
10201104038,Central Coast (NSW)
10201104039,Central Coast (NSW)
10201104040,Central Coast (NSW)
10201104041,Central Coast (NSW)
10201104042,Central Coast (NSW)
10201104043,Central Coast (NSW)
10201104044,Central Coast (NSW)
10201104045,Central Coast (NSW)
10201104046,Central Coast (NSW)
10201104047,Central Coast (NSW)
10201104048,Central Coast (NSW)
10201104049,Central Coast (NSW)
10201104050,Central Coast (NSW)
10201104051,Central Coast (NSW)
10201104052,Central Coast (NSW)
10201104053,Central Coast (NSW)
10201104054,Central Coast (NSW)
10201104055,Central Coast (NSW)
10201104056,Central Coast (NSW)
10201104057,Central Coast (NSW)
10201104058,Central Coast (NSW)
10201104101,Central Coast (NSW)
10201104102,Central Coast (NSW)
10201104103,Central Coast (NSW)
10201104104,Central Coast (NSW)
10201104105,Central Coast (NSW)
10201104106,Central Coast (NSW)
10201104107,Central Coast (NSW)
10201104108,Central Coast (NSW)
10201104109,Central Coast (NSW)
10201104110,Central Coast (NSW)
10201104111,Central Coast (NSW)
10201104112,Central Coast (NSW)
10201104113,Central Coast (NSW)
10201104114,Central Coast (NSW)
10201104115,Central Coast (NSW)
10201104116,Central Coast (NSW)
10201104117,Central Coast (NSW)
10201104118,Central Coast (NSW)
10201104119,Central Coast (NSW)
10201104120,Central Coast (NSW)
10201104121,Central Coast (NSW)
10201104122,Central Coast (NSW)
10201104123,Central Coast (NSW)
10201104124,Central Coast (NSW)
10201104125,Central Coast (NSW)
10201104201,Central Coast (NSW)
10201104202,Central Coast (NSW)
10201104203,Central Coast (NSW)
10201104204,Central Coast (NSW)
10201104205,Central Coast (NSW)
10201104206,Central Coast (NSW)
10201104207,Central Coast (NSW)
10201104208,Central Coast (NSW)
10201104209,Central Coast (NSW)
10201104210,Central Coast (NSW)
10201104211,Central Coast (NSW)
10201104212,Central Coast (NSW)
10201104213,Central Coast (NSW)
10201104214,Central Coast (NSW)
10201104215,Central Coast (NSW)
10201104216,Central Coast (NSW)
10201104217,Central Coast (NSW)
10201104218,Central Coast (NSW)
10201104219,Central Coast (NSW)
10201104220,Central Coast (NSW)
10201104221,Central Coast (NSW)
10201104222,Central Coast (NSW)
10201104223,Central Coast (NSW)
10201104224,Central Coast (NSW)
10201104225,Central Coast (NSW)
10201104226,Central Coast (NSW)
10201104227,Central Coast (NSW)
10201104228,Central Coast (NSW)
10201104229,Central Coast (NSW)
10201104230,Central Coast (NSW)
10201104231,Central Coast (NSW)
10201104232,Central Coast (NSW)
10201104233,Central Coast (NSW)
10201104301,Central Coast (NSW)
10201104302,Central Coast (NSW)
10201104303,Central Coast (NSW)
10201104304,Central Coast (NSW)
10201104305,Central Coast (NSW)
10201104306,Central Coast (NSW)
10201104307,Central Coast (NSW)
10201104308,Central Coast (NSW)
10201104309,Central Coast (NSW)
10201104310,Central Coast (NSW)
10201104311,Central Coast (NSW)
10201104312,Central Coast (NSW)
10201104313,Central Coast (NSW)
10201104314,Central Coast (NSW)
10201104315,Central Coast (NSW)
10201104316,Central Coast (NSW)
10201104317,Central Coast (NSW)
10201104318,Central Coast (NSW)
10201104319,Central Coast (NSW)
10201104320,Central Coast (NSW)
10201104321,Central Coast (NSW)
10201104322,Central Coast (NSW)
10201104323,Central Coast (NSW)
10201104324,Central Coast (NSW)
10201104325,Central Coast (NSW)
10201104326,Central Coast (NSW)
10201104327,Central Coast (NSW)
10201104328,Central Coast (NSW)
10201104329,Central Coast (NSW)
10201104330,Central Coast (NSW)
10202104401,Central Coast (NSW)
10202104402,Central Coast (NSW)
10202104403,Central Coast (NSW)
10202104404,Central Coast (NSW)
10202104405,Central Coast (NSW)
10202104406,Central Coast (NSW)
10202104407,Central Coast (NSW)
10202104408,Central Coast (NSW)
10202104409,Central Coast (NSW)
10202104410,Central Coast (NSW)
10202104411,Central Coast (NSW)
10202104412,Central Coast (NSW)
10202104413,Central Coast (NSW)
10202104414,Central Coast (NSW)
10202104415,Central Coast (NSW)
10202104416,Central Coast (NSW)
10202104417,Central Coast (NSW)
10202104418,Central Coast (NSW)
10202104419,Central Coast (NSW)
10202104420,Central Coast (NSW)
10202104421,Central Coast (NSW)
10202104422,Central Coast (NSW)
10202104423,Central Coast (NSW)
10202104424,Central Coast (NSW)
10202104425,Central Coast (NSW)
10202104426,Central Coast (NSW)
10202104427,Central Coast (NSW)
10202104428,Central Coast (NSW)
10202104429,Central Coast (NSW)
10202104430,Central Coast (NSW)
10202104431,Central Coast (NSW)
10202104432,Central Coast (NSW)
10202104433,Central Coast (NSW)
10202104434,Central Coast (NSW)
10202104435,Central Coast (NSW)
10202104436,Central Coast (NSW)
10202104437,Central Coast (NSW)
10202104438,Central Coast (NSW)
10202104439,Central Coast (NSW)
10202104440,Central Coast (NSW)
10202104441,Central Coast (NSW)
10202104442,Central Coast (NSW)
10202104443,Central Coast (NSW)
10202104444,Central Coast (NSW)
10202104445,Central Coast (NSW)
10202104446,Central Coast (NSW)
10202104447,Central Coast (NSW)
10202104448,Central Coast (NSW)
10202104449,Central Coast (NSW)
10202104450,Central Coast (NSW)
10202104451,Central Coast (NSW)
10202104452,Central Coast (NSW)
10202104453,Central Coast (NSW)
10202104454,Central Coast (NSW)
10202104455,Central Coast (NSW)
10202104456,Central Coast (NSW)
10202104457,Central Coast (NSW)
10202104458,Central Coast (NSW)
10202104459,Central Coast (NSW)
10202104501,Central Coast (NSW)
10202104502,Central Coast (NSW)
10202104503,Central Coast (NSW)
10202104504,Central Coast (NSW)
10202104505,Central Coast (NSW)
10202104506,Central Coast (NSW)
10202104507,Central Coast (NSW)
10202104508,Central Coast (NSW)
10202104509,Central Coast (NSW)
10202104510,Central Coast (NSW)
10202104511,Central Coast (NSW)
10202104512,Central Coast (NSW)
10202104513,Central Coast (NSW)
10202104514,Central Coast (NSW)
10202104515,Central Coast (NSW)
10202104516,Central Coast (NSW)
10202104517,Central Coast (NSW)
10202104518,Central Coast (NSW)
10202104519,Central Coast (NSW)
10202104520,Central Coast (NSW)
10202104521,Central Coast (NSW)
10202104522,Central Coast (NSW)
10202104523,Central Coast (NSW)
10202104524,Central Coast (NSW)
10202104601,Central Coast (NSW)
10202104602,Central Coast (NSW)
10202104603,Central Coast (NSW)
10202104604,Central Coast (NSW)
10202104605,Central Coast (NSW)
10202104606,Central Coast (NSW)
10202104607,Central Coast (NSW)
10202104608,Central Coast (NSW)
10202104609,Central Coast (NSW)
10202104610,Central Coast (NSW)
10202104611,Central Coast (NSW)
10202104612,Central Coast (NSW)
10202104613,Central Coast (NSW)
10202104614,Central Coast (NSW)
10202104615,Central Coast (NSW)
10202104616,Central Coast (NSW)
10202104617,Central Coast (NSW)
10202104618,Central Coast (NSW)
10202104619,Central Coast (NSW)
10202104620,Central Coast (NSW)
10202104621,Central Coast (NSW)
10202104622,Central Coast (NSW)
10202104623,Central Coast (NSW)
10202104624,Central Coast (NSW)
10202104625,Central Coast (NSW)
10202104701,Central Coast (NSW)
10202104702,Central Coast (NSW)
10202104703,Central Coast (NSW)
10202104704,Central Coast (NSW)
10202104705,Central Coast (NSW)
10202104706,Central Coast (NSW)
10202104707,Central Coast (NSW)
10202104708,Central Coast (NSW)
10202104709,Central Coast (NSW)
10202104710,Central Coast (NSW)
10202104711,Central Coast (NSW)
10202104712,Central Coast (NSW)
10202104713,Central Coast (NSW)
10202104714,Central Coast (NSW)
10202104715,Central Coast (NSW)
10202104716,Central Coast (NSW)
10202104717,Central Coast (NSW)
10202104718,Central Coast (NSW)
10202104719,Central Coast (NSW)
10202104720,Central Coast (NSW)
10202104721,Central Coast (NSW)
10202104722,Central Coast (NSW)
10202104723,Central Coast (NSW)
10202104724,Central Coast (NSW)
10202104725,Central Coast (NSW)
10202104726,Central Coast (NSW)
10202104727,Central Coast (NSW)
10202104728,Central Coast (NSW)
10202104729,Central Coast (NSW)
10202104730,Central Coast (NSW)
10202104731,Central Coast (NSW)
10202104732,Central Coast (NSW)
10202104733,Central Coast (NSW)
10202104734,Central Coast (NSW)
10202104735,Central Coast (NSW)
10202104736,Central Coast (NSW)
10202104737,Central Coast (NSW)
10202104801,Central Coast (NSW)
10202104802,Central Coast (NSW)
10202104803,Central Coast (NSW)
10202104804,Central Coast (NSW)
10202104805,Central Coast (NSW)
10202104806,Central Coast (NSW)
10202104807,Central Coast (NSW)
10202104808,Central Coast (NSW)
10202104809,Central Coast (NSW)
10202104810,Central Coast (NSW)
10202104811,Central Coast (NSW)
10202104812,Central Coast (NSW)
10202104813,Central Coast (NSW)
10202104814,Central Coast (NSW)
10202104815,Central Coast (NSW)
10202104816,Central Coast (NSW)
10202104817,Central Coast (NSW)
10202104818,Central Coast (NSW)
10202104819,Central Coast (NSW)
10202104820,Central Coast (NSW)
10202104821,Central Coast (NSW)
10202104822,Central Coast (NSW)
10202104823,Central Coast (NSW)
10202104824,Central Coast (NSW)
10202104825,Central Coast (NSW)
10202104826,Central Coast (NSW)
10202104827,Central Coast (NSW)
10202104828,Central Coast (NSW)
10202104829,Central Coast (NSW)
10202104830,Central Coast (NSW)
10202104831,Central Coast (NSW)
10202104832,Central Coast (NSW)
10202104833,Central Coast (NSW)
10202104834,Central Coast (NSW)
10202104835,Central Coast (NSW)
10202104836,Central Coast (NSW)
10202104837,Central Coast (NSW)
10202104838,Central Coast (NSW)
10202104840,Central Coast (NSW)
10202104841,Central Coast (NSW)
10202104842,Central Coast (NSW)
10202104843,Central Coast (NSW)
10202104844,Central Coast (NSW)
10202104845,Central Coast (NSW)
10202104846,Central Coast (NSW)
10202104847,Central Coast (NSW)
10202104848,Central Coast (NSW)
10202104849,Central Coast (NSW)
10202104901,Central Coast (NSW)
10202104902,Central Coast (NSW)
10202104903,Central Coast (NSW)
10202104904,Central Coast (NSW)
10202104905,Central Coast (NSW)
10202104906,Central Coast (NSW)
10202104907,Central Coast (NSW)
10202104908,Central Coast (NSW)
10202104909,Central Coast (NSW)
10202104910,Central Coast (NSW)
10202105001,Central Coast (NSW)
10202105002,Central Coast (NSW)
10202105003,Central Coast (NSW)
10202105004,Central Coast (NSW)
10202105005,Central Coast (NSW)
10202105006,Central Coast (NSW)
10202105007,Central Coast (NSW)
10202105008,Central Coast (NSW)
10202105009,Central Coast (NSW)
10202105010,Central Coast (NSW)
10202105011,Central Coast (NSW)
10202105012,Central Coast (NSW)
10202105013,Central Coast (NSW)
10202105014,Central Coast (NSW)
10202105014,Lake Macquarie
10202105015,Central Coast (NSW)
10202105016,Central Coast (NSW)
10202105017,Central Coast (NSW)
10202105018,Central Coast (NSW)
10202105019,Central Coast (NSW)
10202105020,Central Coast (NSW)
10202105021,Central Coast (NSW)
10202105022,Central Coast (NSW)
10202105024,Central Coast (NSW)
10202105025,Central Coast (NSW)
10202105026,Central Coast (NSW)
10202105027,Central Coast (NSW)
10202105028,Central Coast (NSW)
10202105101,Central Coast (NSW)
10202105102,Central Coast (NSW)
10202105103,Central Coast (NSW)
10202105104,Central Coast (NSW)
10202105105,Central Coast (NSW)
10202105106,Central Coast (NSW)
10202105107,Central Coast (NSW)
10202105108,Central Coast (NSW)
10202105109,Central Coast (NSW)
10202105110,Central Coast (NSW)
10202105111,Central Coast (NSW)
10202105112,Central Coast (NSW)
10202105113,Central Coast (NSW)
10202105114,Central Coast (NSW)
10202105115,Central Coast (NSW)
10202105116,Central Coast (NSW)
10202105201,Central Coast (NSW)
10202105202,Central Coast (NSW)
10202105203,Central Coast (NSW)
10202105204,Central Coast (NSW)
10202105205,Central Coast (NSW)
10202105206,Central Coast (NSW)
10202105207,Central Coast (NSW)
10202105208,Central Coast (NSW)
10202105209,Central Coast (NSW)
10202105210,Central Coast (NSW)
10202105211,Central Coast (NSW)
10202105213,Central Coast (NSW)
10202105214,Central Coast (NSW)
10202105215,Central Coast (NSW)
10202105216,Central Coast (NSW)
10202105301,Central Coast (NSW)
10202105302,Central Coast (NSW)
10202105303,Central Coast (NSW)
10202105304,Central Coast (NSW)
10202105305,Central Coast (NSW)
10202105306,Central Coast (NSW)
10202105307,Central Coast (NSW)
10202105308,Central Coast (NSW)
10202105309,Central Coast (NSW)
10202105310,Central Coast (NSW)
10202105311,Central Coast (NSW)
10202105312,Central Coast (NSW)
10202105313,Central Coast (NSW)
10202105314,Central Coast (NSW)
10202105315,Central Coast (NSW)
10202105316,Central Coast (NSW)
10202105317,Central Coast (NSW)
10202105318,Central Coast (NSW)
10202105319,Central Coast (NSW)
10202105320,Central Coast (NSW)
10202105321,Central Coast (NSW)
10202105322,Central Coast (NSW)
10202105323,Central Coast (NSW)
10202105324,Central Coast (NSW)
10202105325,Central Coast (NSW)
10202105326,Central Coast (NSW)
10202105327,Central Coast (NSW)
10202105328,Central Coast (NSW)
10202105329,Central Coast (NSW)
10202105330,Central Coast (NSW)
10202105331,Central Coast (NSW)
10202105332,Central Coast (NSW)
10202105333,Central Coast (NSW)
10202105334,Central Coast (NSW)
10202105335,Central Coast (NSW)
10202105336,Central Coast (NSW)
10202105337,Central Coast (NSW)
10202105401,Central Coast (NSW)
10202105402,Central Coast (NSW)
10202105403,Central Coast (NSW)
10202105404,Central Coast (NSW)
10202105405,Central Coast (NSW)
10202105406,Central Coast (NSW)
10202105407,Central Coast (NSW)
10202105408,Central Coast (NSW)
10202105409,Central Coast (NSW)
10202105410,Central Coast (NSW)
10202105411,Central Coast (NSW)
10202105412,Central Coast (NSW)
10202105413,Central Coast (NSW)
10202105414,Central Coast (NSW)
10202105415,Central Coast (NSW)
10202105416,Central Coast (NSW)
10202105417,Central Coast (NSW)
10202105418,Central Coast (NSW)
10202105419,Central Coast (NSW)
10202105420,Central Coast (NSW)
10202105421,Central Coast (NSW)
10202105422,Central Coast (NSW)
10202105423,Central Coast (NSW)
10202105424,Central Coast (NSW)
10202105501,Central Coast (NSW)
10202105502,Central Coast (NSW)
10202105503,Central Coast (NSW)
10202105504,Central Coast (NSW)
10202105505,Central Coast (NSW)
10202105506,Central Coast (NSW)
10202105507,Central Coast (NSW)
10202105508,Central Coast (NSW)
10202105509,Central Coast (NSW)
10202105510,Central Coast (NSW)
10202105511,Central Coast (NSW)
10202105512,Central Coast (NSW)
10202105513,Central Coast (NSW)
10202105514,Central Coast (NSW)
10202105601,Central Coast (NSW)
10202105602,Central Coast (NSW)
10202105603,Central Coast (NSW)
10202105604,Central Coast (NSW)
10202105605,Central Coast (NSW)
10202105606,Central Coast (NSW)
10202105607,Central Coast (NSW)
10202105608,Central Coast (NSW)
10202105609,Central Coast (NSW)
10202105612,Central Coast (NSW)
10202105613,Central Coast (NSW)
10202105614,Central Coast (NSW)
10202105615,Central Coast (NSW)
10202105616,Central Coast (NSW)
10202105617,Central Coast (NSW)
10202105620,Central Coast (NSW)
10202105621,Central Coast (NSW)
10202105622,Central Coast (NSW)
10202105623,Central Coast (NSW)
10202105624,Central Coast (NSW)
10202105627,Central Coast (NSW)
10202105628,Central Coast (NSW)
10202105629,Central Coast (NSW)
10202105630,Central Coast (NSW)
10202105631,Central Coast (NSW)
10202105634,Central Coast (NSW)
10202105635,Central Coast (NSW)
10202105636,Central Coast (NSW)
10202105637,Central Coast (NSW)
10202105638,Central Coast (NSW)
10202105639,Central Coast (NSW)
10202105640,Central Coast (NSW)
10202105641,Central Coast (NSW)
10202105642,Central Coast (NSW)
10202105643,Central Coast (NSW)
10202105644,Central Coast (NSW)
10202105645,Central Coast (NSW)
10202105646,Central Coast (NSW)
10202105647,Central Coast (NSW)
10202105648,Central Coast (NSW)
10202105701,Central Coast (NSW)
10202105702,Central Coast (NSW)
10202105703,Central Coast (NSW)
10202105704,Central Coast (NSW)
10202105705,Central Coast (NSW)
10202105706,Central Coast (NSW)
10202105707,Central Coast (NSW)
10202105708,Central Coast (NSW)
10202105709,Central Coast (NSW)
10202105710,Central Coast (NSW)
10202105711,Central Coast (NSW)
10202105712,Central Coast (NSW)
10202105713,Central Coast (NSW)
10202105714,Central Coast (NSW)
10202105715,Central Coast (NSW)
10202105716,Central Coast (NSW)
10202105717,Central Coast (NSW)
10202105718,Central Coast (NSW)
10202105719,Central Coast (NSW)
10202105720,Central Coast (NSW)
10301105901,Bathurst
10301105902,Bathurst
10301105903,Bathurst
10301105904,Bathurst
